Vehicle_Model,Engine_Displacement_L,Engine_Cylinders,Transmission_Type,Drive,Fuel,Cert_Region,Underhood_Id,Veh_Class,Air_Pollution_Score,City_Mpg,Hwy_Mpg,Combined_Mpg,Greenhouse_Gas_Score,Smartway
FORD Focus,2.0,4,Man-5,2,Gasoline,FA,BFMXV02.0VZC,small car,7.0,25,35.0,29,7,Yes
FORD Focus,2.0,4,Auto-4,2,Gasoline,FA,BFMXV02.0VEC,small car,5.0,25,34.0,28,7,Yes
FORD Focus,2.0,4,Man-5,2,Gasoline,FA,BFMXV02.0VEC,small car,5.0,25,35.0,29,7,Yes
FORD Focus,2.0,4,Auto-4,2,Gasoline,CA,BFMXV02.0VEC,small car,5.0,25,34.0,28,7,Yes
FORD Focus,2.0,4,Man-5,2,Gasoline,CA,BFMXV02.0VEC,small car,5.0,25,35.0,29,7,Yes
FORD Fusion,2.5,4,Man-6,2,Gasoline,CA,BFMXV02.5VEN,midsize car,6.0,22,29.0,24,5,No
FORD Fusion,2.5,4,SemiAuto-6,2,Gasoline,CA,BFMXV02.5VEN,midsize car,6.0,22,30.0,25,6,Yes
FORD Fusion,2.5,4,Auto-6,2,Gasoline,CA,BFMXV02.5VEN,midsize car,6.0,23,33.0,26,6,Yes
FORD Fusion,3.5,6,SemiAuto-6,4,Gasoline,CA,BFMXV03.7VEL,midsize car,6.0,17,24.0,19,3,No
FORD Fusion,3.5,6,SemiAuto-6,2,Gasoline,CA,BFMXV03.7VEL,midsize car,6.0,18,27.0,21,4,No
FORD Fusion,2.5,4,Man-6,2,Gasoline,FA,BFMXV02.5VEN,midsize car,5.0,22,29.0,24,5,No
FORD Fusion,2.5,4,SemiAuto-6,2,Gasoline,FA,BFMXV02.5VEN,midsize car,5.0,22,30.0,25,6,No
FORD Fusion,2.5,4,Auto-6,2,Gasoline,FA,BFMXV02.5VEN,midsize car,5.0,23,33.0,26,6,No
FORD Fusion,3.5,6,SemiAuto-6,4,Gasoline,FA,BFMXV03.7VEL,midsize car,5.0,17,24.0,19,3,No
FORD Fusion,3.5,6,SemiAuto-6,2,Gasoline,FA,BFMXV03.7VEL,midsize car,5.0,18,27.0,21,4,No
FORD Fusion Hybrid,2.5,4,CVT,2,Gasoline,CA,BFMXV02.5VZH,midsize car,9.0,41,36.0,39,9,Yes
FORD Fusion Hybrid,2.5,4,CVT,2,Gasoline,FA,BFMXV02.5VZH,midsize car,7.0,41,36.0,39,9,Yes
FORD Fusion S,2.5,4,Man-6,2,Gasoline,CA,BFMXV02.5VEN,midsize car,6.0,22,32.0,25,6,Yes
FORD Fusion S,2.5,4,Man-6,2,Gasoline,FA,BFMXV02.5VEN,midsize car,5.0,22,32.0,25,6,No
FORD Mustang,3.7,6,Man-6,2,Gasoline,FC,BFMXV03.7VDT,small car,6.0,19,29.0,22,5,No
FORD Mustang,3.7,6,Auto-6,2,Gasoline,FC,BFMXV03.7VDT,small car,6.0,19,31.0,23,5,No
FORD Mustang,5.0,8,Man-6,2,Gasoline,FA,BFMXV05.4VEK,small car,5.0,17,26.0,20,4,No
FORD Mustang,5.0,8,Auto-6,2,Gasoline,FA,BFMXV05.4VEK,small car,5.0,18,25.0,21,4,No
FORD Mustang,5.0,8,Man-6,2,Gasoline,CA,BFMXV05.4VEK,small car,5.0,17,26.0,20,4,No
FORD Mustang,5.0,8,Auto-6,2,Gasoline,CA,BFMXV05.4VEK,small car,5.0,18,25.0,21,4,No
FORD Mustang,5.4,8,Man-6,2,Gasoline,FA,BFMXV05.4VEK,small car,5.0,15,23.0,17,2,No
FORD Mustang,5.4,8,Man-6,2,Gasoline,CA,BFMXV05.4VEK,small car,5.0,15,23.0,17,2,No
FORD Mustang Convertible,3.7,6,Auto-6,2,Gasoline,FC,BFMXV03.7VDT,small car,6.0,19,30.0,23,5,No
FORD Ranger,2.3,4,Auto-5,2,Gasoline,CA,BFMXT02.31BA,pickup,6.0,19,24.0,21,4,No
FORD Ranger,2.3,4,Man-5,2,Gasoline,CA,BFMXT02.31BA,pickup,6.0,22,27.0,24,5,No
FORD Ranger,2.3,4,Auto-5,2,Gasoline,FA,BFMXT02.31EL,pickup,5.0,19,24.0,21,4,No
FORD Ranger,2.3,4,Man-5,2,Gasoline,FA,BFMXT02.31EL,pickup,5.0,22,27.0,24,5,No
FORD Ranger,4.0,6,Auto-5,2,Gasoline,FA,BFMXT04.02EG,pickup,5.0,15,20.0,17,2,No
FORD Ranger,4.0,6,Man-5,2,Gasoline,FA,BFMXT04.02EG,pickup,5.0,16,21.0,18,3,No
FORD Ranger,4.0,6,Auto-5,4,Gasoline,FA,BFMXT04.02EG,pickup,5.0,14,18.0,16,1,No
FORD Ranger,4.0,6,Man-5,4,Gasoline,FA,BFMXT04.02EG,pickup,5.0,15,19.0,17,2,No
FORD Ranger,4.0,6,Auto-5,2,Gasoline,CA,BFMXT04.02EG,pickup,5.0,15,20.0,17,2,No
FORD Ranger,4.0,6,Man-5,2,Gasoline,CA,BFMXT04.02EG,pickup,5.0,16,21.0,18,3,No
FORD Ranger,4.0,6,Auto-5,4,Gasoline,CA,BFMXT04.02EG,pickup,5.0,14,18.0,16,1,No
FORD Ranger,4.0,6,Man-5,4,Gasoline,CA,BFMXT04.02EG,pickup,5.0,15,19.0,17,2,No
FORD Taurus,3.5,6,SemiAuto-6,4,Gasoline,CA,BFMXV03.5VEE,large car,6.0,17,25.0,20,4,No
FORD Taurus,3.5,6,Auto-6,4,Gasoline,CA,BFMXV03.7VEL,large car,6.0,17,25.0,20,4,No
FORD Taurus,3.5,6,SemiAuto-6,2,Gasoline,CA,BFMXV03.7VEL,large car,6.0,18,27.0,21,4,No
FORD Taurus,3.5,6,SemiAuto-6,4,Gasoline,FA,BFMXV03.5VEE,large car,5.0,17,25.0,20,4,No
FORD Taurus,3.5,6,Auto-6,4,Gasoline,FA,BFMXV03.7VEL,large car,5.0,17,25.0,20,4,No
FORD Taurus,3.5,6,SemiAuto-6,2,Gasoline,FA,BFMXV03.7VEL,large car,5.0,18,27.0,21,4,No
FORD Transit Connect,2.0,4,Auto-4,2,Gasoline,FC,BFMXT02.01DV,special purpose,6.0,21,26.0,23,5,No
GMC Acadia,3.6,6,Auto-6,2,Gasoline,CA,BGMXJ03.6151,SUV,6.0,17,24.0,19,3,No
GMC Acadia,3.6,6,Auto-6,4,Gasoline,CA,BGMXJ03.6151,SUV,6.0,16,23.0,19,3,No
GMC Acadia,3.6,6,Auto-6,2,Gasoline,FA,BGMXJ03.6151,SUV,5.0,17,24.0,19,3,No
GMC Acadia,3.6,6,Auto-6,4,Gasoline,FA,BGMXJ03.6151,SUV,5.0,16,23.0,19,3,No
GMC Canyon,2.9,4,Auto-4,2,Gasoline,FC,BGMXT02.9190,pickup,6.0,18,25.0,21,4,No
GMC Canyon,2.9,4,Man-5,2,Gasoline,FC,BGMXT02.9190,pickup,6.0,18,25.0,21,4,No
GMC Canyon,2.9,4,Auto-4,4,Gasoline,FC,BGMXT02.9190,pickup,6.0,17,23.0,20,4,No
GMC Canyon,2.9,4,Man-5,4,Gasoline,FC,BGMXT02.9190,pickup,6.0,18,24.0,20,4,No
GMC Canyon,3.7,5,Auto-4,2,Gasoline,FC,BGMXT03.7188,pickup,6.0,15,20.0,17,2,No
GMC Canyon,3.7,5,Auto-4,2,Gasoline,FC,BGMXT03.7188,pickup,6.0,17,23.0,19,3,No
GMC Canyon,3.7,5,Auto-4,4,Gasoline,FC,BGMXT03.7188,pickup,6.0,16,21.0,18,3,No
GMC Canyon,3.7,5,Auto-4,4,Gasoline,FC,BGMXT03.7188,pickup,6.0,17,23.0,19,3,No
GMC Canyon,5.3,8,Auto-4,2,Gasoline,FC,BGMXT05.3377,pickup,6.0,14,20.0,16,1,No
GMC Canyon,5.3,8,Auto-4,4,Gasoline,FC,BGMXT05.3377,pickup,6.0,14,19.0,16,1,No
GMC Savana 1500,4.3,6,Auto-4,2,Gasoline,FA,BGMXT04.3186,van,5.0,15,20.0,17,2,No
GMC Savana 1500,4.3,6,Auto-4,2,Gasoline,CA,BGMXT04.3186,van,5.0,15,20.0,17,2,No
GMC Sierra 15,4.3,6,Auto-4,2,Gasoline,FA,BGMXT04.3186,pickup,5.0,15,20.0,17,2,No
GMC Sierra 15,4.3,6,Auto-4,4,Gasoline,FA,BGMXT04.3186,pickup,5.0,14,18.0,15,1,No
GMC Sierra 15,4.3,6,Auto-4,2,Gasoline,CA,BGMXT04.3186,pickup,5.0,15,20.0,17,2,No
GMC Sierra 15,4.3,6,Auto-4,4,Gasoline,CA,BGMXT04.3186,pickup,5.0,14,18.0,15,1,No
GMC Sierra 15 Hybrid,6.0,8,CVT,2,Gasoline,FA,BGMXT06.0371,pickup,5.0,20,23.0,21,4,No
GMC Sierra 15 Hybrid,6.0,8,CVT,4,Gasoline,FA,BGMXT06.0371,pickup,5.0,20,23.0,21,4,No
GMC Terrain,2.4,4,Auto-6,2,Gasoline,FC,BGMXJ02.4151,SUV,6.0,22,32.0,26,6,Yes
GMC Terrain,2.4,4,Auto-6,4,Gasoline,FC,BGMXJ02.4151,SUV,6.0,20,29.0,23,5,No
GMC Terrain,3.0,6,Auto-6,2,Gasoline,FC,BGMXJ03.0157,SUV,6.0,17,24.0,19,3,No
GMC Terrain,3.0,6,Auto-6,4,Gasoline,FC,BGMXJ03.0157,SUV,6.0,16,22.0,19,3,No
GMC Yukon 1500 Hybrid,6.0,8,CVT,4,Gasoline,FA,BGMXT06.0371,SUV,5.0,20,23.0,21,4,No
GMC Yukon 2500 XL,6.0,8,Auto-6,2,Gasoline,FC,BGMXT06.0395,SUV,5.0,10,16.0,12,1,No
GMC Yukon Denali 1500 Hybrid,6.0,8,CVT,4,Gasoline,FA,BGMXT06.0371,SUV,5.0,20,23.0,21,4,No
GMC Yukon XL 2500,6.0,8,Auto-6,4,Gasoline,FC,BGMXT06.0395,SUV,5.0,10,15.0,12,1,No
GMC Yukun 1500,6.0,8,CVT,2,Gasoline,FA,BGMXT06.0371,SUV,5.0,20,23.0,21,4,No
HONDA Accord Coupe,2.4,4,Auto-5,2,Gasoline,CA,BHNXV02.4RC3,small car,9.0,22,33.0,26,6,Yes
HONDA Accord Coupe,2.4,4,Auto-5,2,Gasoline,FA,BHNXV02.4RC3,small car,8.0,22,33.0,26,6,Yes
HONDA Accord Coupe,2.4,4,Auto-5,2,Gasoline,CA,BHNXV02.4CB3,small car,6.0,22,33.0,26,6,Yes
HONDA Accord Coupe,2.4,4,Man-5,2,Gasoline,CA,BHNXV02.4CB3,small car,6.0,23,32.0,26,6,Yes
HONDA Accord Coupe,3.5,6,Man-6,2,Gasoline,CA,BHNXV03.5EB9,small car,6.0,17,26.0,21,4,No
HONDA Accord Coupe,3.5,6,SemiAuto-5,2,Gasoline,CA,BHNXV03.5EB9,small car,6.0,19,29.0,23,5,No
HONDA Accord Coupe,2.4,4,Auto-5,2,Gasoline,FA,BHNXV02.4CB3,small car,5.0,22,33.0,26,6,No
HONDA Accord Coupe,2.4,4,Man-5,2,Gasoline,FA,BHNXV02.4CB3,small car,5.0,23,32.0,26,6,No
HONDA Accord Coupe,3.5,6,Man-6,2,Gasoline,FA,BHNXV03.5EB9,small car,5.0,17,26.0,21,4,No
HONDA Accord Coupe,3.5,6,SemiAuto-5,2,Gasoline,FA,BHNXV03.5EB9,small car,5.0,19,29.0,23,5,No
HONDA Accord Crosstour,3.5,6,Auto-5,2,Gasoline,CA,BHNXV03.5JB3,SUV,6.0,18,27.0,21,4,No
HONDA Accord Crosstour,3.5,6,Auto-5,4,Gasoline,CA,BHNXV03.5JB3,SUV,6.0,18,26.0,21,4,No
HONDA Accord Crosstour,3.5,6,Auto-5,2,Gasoline,FA,BHNXV03.5JB3,SUV,5.0,18,27.0,21,4,No
HONDA Accord Crosstour,3.5,6,Auto-5,4,Gasoline,FA,BHNXV03.5JB3,SUV,5.0,18,26.0,21,4,No
HONDA Accord Sedan,2.4,4,Auto-5,2,Gasoline,CA,BHNXV02.4RC3,large car,9.0,23,34.0,27,6,Yes
HONDA Accord Sedan,2.4,4,Auto-5,2,Gasoline,FA,BHNXV02.4RC3,large car,8.0,23,34.0,27,6,Yes
HONDA Accord Sedan,2.4,4,Man-5,2,Gasoline,CA,BHNXV02.4CB3,large car,6.0,23,33.0,27,6,Yes
HONDA Accord Sedan,2.4,4,Auto-5,2,Gasoline,CA,BHNXV02.4CB3,large car,6.0,23,34.0,27,6,Yes
HONDA Accord Sedan,3.5,6,Auto-5,2,Gasoline,CA,BHNXV03.5EB9,large car,6.0,20,30.0,24,5,No
HONDA Accord Sedan,2.4,4,Man-5,2,Gasoline,FA,BHNXV02.4CB3,large car,5.0,23,33.0,27,6,No
HONDA Accord Sedan,2.4,4,Auto-5,2,Gasoline,FA,BHNXV02.4CB3,large car,5.0,23,34.0,27,6,No
HONDA Accord Sedan,3.5,6,Auto-5,2,Gasoline,FA,BHNXV03.5EB9,large car,5.0,20,30.0,24,5,No
HONDA Civic,1.8,4,Auto-5,2,CNG,CA,BHNXV01.8BDT,small car,9.0,24,36.0,28,8,Yes
HONDA Civic,1.8,4,Auto-5,2,CNG,FA,BHNXV01.8BDT,small car,8.0,24,36.0,28,8,Yes
HONDA Civic,1.8,4,Auto-5,2,Gasoline,CA,BHNXV01.8HB9,small car,6.0,25,36.0,29,7,Yes
HONDA Civic,1.8,4,Man-5,2,Gasoline,CA,BHNXV01.8HB9,small car,6.0,26,34.0,29,7,Yes
HONDA Civic,1.8,4,Auto-5,2,Gasoline,FA,BHNXV01.8HB9,small car,5.0,25,36.0,29,7,Yes
HONDA Civic,1.8,4,Man-5,2,Gasoline,FA,BHNXV01.8HB9,small car,5.0,26,34.0,29,7,Yes
HONDA Civic,2.0,4,Man-6,2,Gasoline,FA,BHNXV02.0TA9,small car,5.0,21,29.0,24,5,No
HONDA Civic,2.0,4,Man-6,2,Gasoline,CA,BHNXV02.0TA9,small car,5.0,21,29.0,24,5,No
HONDA Civic Hybrid,1.3,4,CVT,2,Gasoline,CA,BHNXV01.33DH,small car,9.0,40,43.0,41,9,Yes
HONDA Civic Hybrid,1.3,4,CVT,2,Gasoline,FA,BHNXV01.33DH,small car,8.0,40,43.0,41,9,Yes
HONDA CR-V,2.4,4,Auto-5,2,Gasoline,CA,BHNXT02.4VJ3,SUV,6.0,21,28.0,24,5,No
HONDA CR-V,2.4,4,Auto-5,4,Gasoline,CA,BHNXT02.4VJ3,SUV,6.0,21,27.0,23,5,No
HONDA CR-V,2.4,4,Auto-5,2,Gasoline,FA,BHNXT02.4VJ3,SUV,5.0,21,28.0,24,5,No
HONDA CR-V,2.4,4,Auto-5,4,Gasoline,FA,BHNXT02.4VJ3,SUV,5.0,21,27.0,23,5,No
HONDA CR-Z,1.5,4,Man-6,2,Gasoline,CA,BHNXV01.51D3,small car,9.0,31,37.0,34,8,Yes
HONDA CR-Z,1.5,4,Other-1,2,Gasoline,CA,BHNXV01.51D3,small car,9.0,35,39.0,37,8,Yes
HONDA CR-Z,1.5,4,Man-6,2,Gasoline,FA,BHNXV01.51D3,small car,8.0,31,37.0,34,8,Yes
HONDA CR-Z,1.5,4,Other-1,2,Gasoline,FA,BHNXV01.51D3,small car,8.0,35,39.0,37,8,Yes
HONDA Element,2.4,4,Auto-5,2,Gasoline,FA,BHNXV02.4WA9,SUV,5.0,20,25.0,22,5,No
HONDA Element,2.4,4,Man-5,4,Gasoline,FA,BHNXV02.4WA9,SUV,5.0,18,23.0,20,4,No
HONDA Element,2.4,4,Auto-5,4,Gasoline,FA,BHNXV02.4WA9,SUV,5.0,19,24.0,21,4,No
HONDA Element,2.4,4,Auto-5,2,Gasoline,CA,BHNXV02.4WA9,SUV,5.0,20,25.0,22,5,No
HONDA Element,2.4,4,Man-5,4,Gasoline,CA,BHNXV02.4WA9,SUV,5.0,18,23.0,20,4,No
HONDA Element,2.4,4,Auto-5,4,Gasoline,CA,BHNXV02.4WA9,SUV,5.0,19,24.0,21,4,No
HONDA Fit,1.5,4,Man-5,2,Gasoline,CA,BHNXV01.5KB2,station wagon,6.0,27,33.0,29,7,Yes
HONDA Fit,1.5,4,SemiAuto-5,2,Gasoline,CA,BHNXV01.5KB2,station wagon,6.0,27,33.0,30,7,Yes
HONDA Fit,1.5,4,Auto-5,2,Gasoline,CA,BHNXV01.5KB2,station wagon,6.0,28,35.0,31,7,Yes
HONDA Fit,1.5,4,Man-5,2,Gasoline,FA,BHNXV01.5KB2,station wagon,5.0,27,33.0,29,7,Yes
HONDA Fit,1.5,4,SemiAuto-5,2,Gasoline,FA,BHNXV01.5KB2,station wagon,5.0,27,33.0,30,7,Yes
HONDA Fit,1.5,4,Auto-5,2,Gasoline,FA,BHNXV01.5KB2,station wagon,5.0,28,35.0,31,7,Yes
HONDA Insight,1.3,4,Other-1,2,Gasoline,CA,BHNXV01.51D3,small car,9.0,40,43.0,41,9,Yes
HONDA Insight,1.3,4,CVT,2,Gasoline,CA,BHNXV01.51D3,small car,9.0,40,43.0,41,9,Yes
HONDA Insight,1.3,4,Other-1,2,Gasoline,FA,BHNXV01.51D3,small car,8.0,40,43.0,41,9,Yes
HONDA Insight,1.3,4,CVT,2,Gasoline,FA,BHNXV01.51D3,small car,8.0,40,43.0,41,9,Yes
HONDA Insight,1.3,4,Other-1,2,Gasoline,FC,BHNXV01.3YF2,small car,7.0,40,43.0,41,9,Yes
HONDA Insight,1.3,4,CVT,2,Gasoline,FC,BHNXV01.3YF2,small car,7.0,40,43.0,41,9,Yes
HONDA Odyssey,3.5,6,Auto-5,2,Gasoline,CA,BHNXT03.5F13,minivan,6.0,18,27.0,21,4,No
HONDA Odyssey,3.5,6,Auto-6,2,Gasoline,CA,BHNXT03.5F13,minivan,6.0,19,28.0,22,5,No
HONDA Odyssey,3.5,6,Auto-5,2,Gasoline,FA,BHNXT03.5F13,minivan,5.0,18,27.0,21,4,No
HONDA Odyssey,3.5,6,Auto-6,2,Gasoline,FA,BHNXT03.5F13,minivan,5.0,19,28.0,22,5,No
HONDA Pilot,3.5,6,Auto-5,2,Gasoline,CA,BHNXT03.7M19,SUV,6.0,17,23.0,19,3,No
HONDA Pilot,3.5,6,Auto-5,4,Gasoline,CA,BHNXT03.7M19,SUV,6.0,16,22.0,18,3,No
HONDA Pilot,3.5,6,Auto-5,2,Gasoline,FA,BHNXT03.7M19,SUV,5.0,17,23.0,19,3,No
HONDA Pilot,3.5,6,Auto-5,4,Gasoline,FA,BHNXT03.7M19,SUV,5.0,16,22.0,18,3,No
HONDA Ridgeline,3.5,6,Auto-5,4,Gasoline,CA,BHNXT03.5N69,pickup,6.0,15,20.0,17,2,No
HONDA Ridgeline,3.5,6,Auto-5,4,Gasoline,FA,BHNXT03.5N69,pickup,5.0,15,20.0,17,2,No
HYUNDAI Accent,1.6,4,Auto-4,2,Gasoline,CA,BHYXV01.6MW5,small car,6.0,27,36.0,30,7,Yes
HYUNDAI Accent,1.6,4,Man-5,2,Gasoline,CA,BHYXV01.6MW5,small car,6.0,28,34.0,30,7,Yes
HYUNDAI Accent,1.6,4,Auto-4,2,Gasoline,FA,BHYXV01.6MW5,small car,5.0,27,36.0,30,7,Yes
HYUNDAI Accent,1.6,4,Man-5,2,Gasoline,FA,BHYXV01.6MW5,small car,5.0,28,34.0,30,7,Yes
HYUNDAI Accent Blue,1.6,4,Man-5,2,Gasoline,CA,BHYXV01.6MW5,small car,6.0,26,36.0,30,7,Yes
HYUNDAI Accent Blue,1.6,4,Man-5,2,Gasoline,FA,BHYXV01.6MW5,small car,5.0,26,36.0,30,7,Yes
HYUNDAI Azera,3.3,6,Auto-6,2,Gasoline,CA,BHYXV03.3TW5,large car,6.0,20,28.0,23,5,No
HYUNDAI Azera,3.8,6,Auto-6,2,Gasoline,CA,BHYXV03.8AW5,large car,6.0,19,27.0,22,5,No
HYUNDAI Azera,3.3,6,Auto-6,2,Gasoline,FA,BHYXV03.3TW5,large car,5.0,20,28.0,23,5,No
HYUNDAI Azera,3.8,6,Auto-6,2,Gasoline,FA,BHYXV03.8AW5,large car,5.0,19,27.0,22,5,No
HYUNDAI Elantra,1.8,4,Auto-6,2,Gasoline,CA,BHYXV01.8SPC,midsize car,9.0,28,38.0,32,7,Yes
HYUNDAI Elantra,1.8,4,Auto-6,2,Gasoline,CA,BHYXV01.8SW5,midsize car,6.0,28,38.0,32,7,Yes
HYUNDAI Elantra,1.8,4,Man-6,2,Gasoline,CA,BHYXV01.8SW5,midsize car,6.0,28,38.0,32,7,Yes
HYUNDAI Elantra,1.8,4,Auto-6,2,Gasoline,FA,BHYXV01.8SW5,midsize car,5.0,28,38.0,32,7,Yes
HYUNDAI Elantra,1.8,4,Man-6,2,Gasoline,FA,BHYXV01.8SW5,midsize car,5.0,28,38.0,32,7,Yes
HYUNDAI Elantra Touring,2.0,4,Auto-4,2,Gasoline,CA,BHYXV02.0FW5,station wagon,6.0,23,30.0,26,6,Yes
HYUNDAI Elantra Touring,2.0,4,Man-5,2,Gasoline,CA,BHYXV02.0FW5,station wagon,6.0,23,31.0,26,6,Yes
HYUNDAI Elantra Touring,2.0,4,Auto-4,2,Gasoline,FA,BHYXV02.0FW5,station wagon,5.0,23,30.0,26,6,No
HYUNDAI Elantra Touring,2.0,4,Man-5,2,Gasoline,FA,BHYXV02.0FW5,station wagon,5.0,23,31.0,26,6,No
HYUNDAI Entourage,3.5,6,Auto-6,2,Gasoline,CA,BKMXT03.5VW5,minivan,6.0,18,25.0,21,4,No
HYUNDAI Entourage,3.5,6,Auto-6,2,Gasoline,FA,BKMXT03.5VW5,minivan,5.0,18,25.0,21,4,No
HYUNDAI Equus,4.6,8,Auto-6,2,Gasoline,CA,BHYXV04.6VW5,large car,6.0,16,24.0,18,3,No
HYUNDAI Equus,4.6,8,Auto-6,2,Gasoline,FA,BHYXV04.6VW5,large car,5.0,16,24.0,18,3,No
HYUNDAI Genesis,3.8,6,Auto-6,2,Gasoline,CA,BHYXV03.8DW5,large car,6.0,18,27.0,21,4,No
HYUNDAI Genesis,3.8,6,Man-6,2,Gasoline,CA,BHYXV03.8KW5,small car,6.0,17,26.0,20,4,No
HYUNDAI Genesis,3.8,6,Auto-6,2,Gasoline,CA,BHYXV03.8KW5,small car,6.0,17,27.0,20,4,No
HYUNDAI Genesis,4.6,8,Auto-6,2,Gasoline,CA,BHYXV04.6GW5,large car,6.0,17,25.0,20,4,No
HYUNDAI Genesis,2.0,4,Auto-5,2,Gasoline,FA,BHYXV02.0JM5,small car,5.0,20,30.0,23,5,No
HYUNDAI Genesis,2.0,4,Man-6,2,Gasoline,FA,BHYXV02.0JM5,small car,5.0,21,30.0,24,5,No
HYUNDAI Genesis,2.0,4,Auto-5,2,Gasoline,CA,BHYXV02.0JM5,small car,5.0,20,30.0,23,5,No
HYUNDAI Genesis,2.0,4,Man-6,2,Gasoline,CA,BHYXV02.0JM5,small car,5.0,21,30.0,24,5,No
HYUNDAI Genesis,3.8,6,Auto-6,2,Gasoline,FA,BHYXV03.8DW5,large car,5.0,18,27.0,21,4,No
HYUNDAI Genesis,3.8,6,Man-6,2,Gasoline,FA,BHYXV03.8KW5,small car,5.0,17,26.0,20,4,No
HYUNDAI Genesis,3.8,6,Auto-6,2,Gasoline,FA,BHYXV03.8KW5,small car,5.0,17,27.0,20,4,No
HYUNDAI Genesis,4.6,8,Auto-6,2,Gasoline,FA,BHYXV04.6GW5,large car,5.0,17,25.0,20,4,No
HYUNDAI Santa Fe,2.4,4,Man-6,2,Gasoline,CA,BHYXT02.4CW5,SUV,6.0,19,26.0,21,4,No
HYUNDAI Santa Fe,2.4,4,Auto-6,2,Gasoline,CA,BHYXT02.4CW5,SUV,6.0,20,28.0,23,5,No
HYUNDAI Santa Fe,2.4,4,Auto-6,4,Gasoline,CA,BHYXT02.4CW5,SUV,6.0,20,25.0,22,5,No
HYUNDAI Santa Fe,3.5,6,Auto-6,2,Gasoline,CA,BHYXT03.5PW5,SUV,6.0,20,26.0,23,5,No
HYUNDAI Santa Fe,3.5,6,Auto-6,4,Gasoline,CA,BHYXT03.5PW5,SUV,6.0,20,26.0,22,5,No
HYUNDAI Santa Fe,2.4,4,Man-6,2,Gasoline,FA,BHYXT02.4CW5,SUV,5.0,19,26.0,21,4,No
HYUNDAI Santa Fe,2.4,4,Auto-6,2,Gasoline,FA,BHYXT02.4CW5,SUV,5.0,20,28.0,23,5,No
HYUNDAI Santa Fe,2.4,4,Auto-6,4,Gasoline,FA,BHYXT02.4CW5,SUV,5.0,20,25.0,22,5,No
HYUNDAI Santa Fe,3.5,6,Auto-6,2,Gasoline,FA,BHYXT03.5PW5,SUV,5.0,20,26.0,23,5,No
HYUNDAI Santa Fe,3.5,6,Auto-6,4,Gasoline,FA,BHYXT03.5PW5,SUV,5.0,20,26.0,22,5,No
HYUNDAI Sonata,2.4,4,Auto-6,2,Gasoline,CA,BHYXV02.4YPC,large car,9.0,22,35.0,26,6,Yes
HYUNDAI Sonata,2.0,4,Auto-6,2,Gasoline,CA,BHYXV02.0XW5,large car,6.0,22,33.0,26,6,Yes
HYUNDAI Sonata,2.4,4,Auto-6,2,Gasoline,CA,BHYXV02.4YW5,large car,6.0,22,35.0,26,6,Yes
HYUNDAI Sonata,2.4,4,Man-6,2,Gasoline,CA,BHYXV02.4YW5,large car,6.0,24,35.0,28,7,Yes
HYUNDAI Sonata,2.0,4,Auto-6,2,Gasoline,FA,BHYXV02.0XW5,large car,5.0,22,33.0,26,6,No
HYUNDAI Sonata,2.4,4,Auto-6,2,Gasoline,FA,BHYXV02.4YW5,large car,5.0,22,35.0,26,6,No
HYUNDAI Sonata,2.4,4,Man-6,2,Gasoline,FA,BHYXV02.4YW5,large car,5.0,24,35.0,28,7,Yes
HYUNDAI Sonata Hybrid,2.4,4,Auto-6,2,Gasoline,FA,BHYXV02.4ZS2,midsize car,8.0,34,39.0,36,7,Yes
HYUNDAI Sonata Hybrid,2.4,4,Auto-6,2,Gasoline,CA,BHYXV02.4ZS2,midsize car,8.0,34,39.0,36,7,Yes
HYUNDAI Tucson,2.4,4,Auto-6,2,Gasoline,CA,BHYXT02.4LPC,SUV,9.0,22,31.0,25,6,Yes
HYUNDAI Tucson,2.4,4,Auto-6,4,Gasoline,CA,BHYXT02.4LPC,SUV,9.0,21,28.0,24,5,No
HYUNDAI Tucson,2.0,4,Man-5,2,Gasoline,CA,BHYXT02.0NW5,SUV,6.0,20,27.0,23,5,No
HYUNDAI Tucson,2.0,4,Auto-6,2,Gasoline,CA,BHYXT02.0NW5,SUV,6.0,23,31.0,26,6,Yes
HYUNDAI Tucson,2.4,4,Man-6,2,Gasoline,CA,BHYXT02.4LW5,SUV,6.0,21,29.0,24,5,No
HYUNDAI Tucson,2.4,4,Auto-6,2,Gasoline,CA,BHYXT02.4LW5,SUV,6.0,22,31.0,25,6,Yes
HYUNDAI Tucson,2.4,4,Man-6,4,Gasoline,CA,BHYXT02.4LW5,SUV,6.0,20,27.0,22,5,No
HYUNDAI Tucson,2.4,4,Auto-6,4,Gasoline,CA,BHYXT02.4LW5,SUV,6.0,21,28.0,24,5,No
HYUNDAI Tucson,2.0,4,Man-5,2,Gasoline,FA,BHYXT02.0NW5,SUV,5.0,20,27.0,23,5,No
HYUNDAI Tucson,2.0,4,Auto-6,2,Gasoline,FA,BHYXT02.0NW5,SUV,5.0,23,31.0,26,6,No
HYUNDAI Tucson,2.4,4,Man-6,2,Gasoline,FA,BHYXT02.4LW5,SUV,5.0,21,29.0,24,5,No
HYUNDAI Tucson,2.4,4,Auto-6,2,Gasoline,FA,BHYXT02.4LW5,SUV,5.0,22,31.0,25,6,No
HYUNDAI Tucson,2.4,4,Man-6,4,Gasoline,FA,BHYXT02.4LW5,SUV,5.0,20,27.0,22,5,No
