Vehicle_Model,Engine_Displacement_L,Engine_Cylinders,Transmission_Type,Drive,Fuel,Cert_Region,Underhood_Id,Veh_Class,Air_Pollution_Score,City_Mpg,Hwy_Mpg,Combined_Mpg,Greenhouse_Gas_Score,Smartway
AUDI A3,2.0,4,AMS-6,4,Gasoline,FA,DADXV02.03UA,station wagon,5.0,21,28.0,24,6,No
AUDI A3,2.0,4,AMS-6,4,Gasoline,CA,DADXV02.03UA,station wagon,6.0,21,28.0,24,6,No
AUDI A3,2.0,4,AMS-6,2,Diesel,FA,DVWXV02.0U5N,station wagon,4.0,29,37.0,32,4,Yes
AUDI A3,2.0,4,AMS-6,2,Diesel,CA,DVWXV02.0U5N,station wagon,4.0,29,37.0,32,4,Yes
AUDI A3,2.0,4,AMS-6,2,Gasoline,FA,DADXV02.03PA,station wagon,7.0,21,28.0,24,6,No
AUDI A3,2.0,4,AMS-6,2,Gasoline,CA,DADXV02.03PA,station wagon,9.0,21,28.0,24,6,No
AUDI A3,2.0,4,Man-6,2,Gasoline,FA,DADXV02.03PA,station wagon,7.0,21,30.0,24,6,No
AUDI A3,2.0,4,Man-6,2,Gasoline,CA,DADXV02.03PA,station wagon,9.0,21,30.0,24,6,No
AUDI A4,2.0,4,Man-6,4,Gasoline,FA,DADXV02.03UB,small car,5.0,22,32.0,26,7,No
AUDI A4,2.0,4,Man-6,4,Gasoline,CA,DADXV02.03UB,small car,6.0,22,32.0,26,7,Yes
AUDI A4,2.0,4,SemiAuto-8,4,Gasoline,FA,DADXV02.03UB,small car,5.0,20,30.0,24,6,No
AUDI A4,2.0,4,SemiAuto-8,4,Gasoline,CA,DADXV02.03UB,small car,6.0,20,30.0,24,6,No
AUDI A4,2.0,4,SCV-8,2,Gasoline,FA,DADXV02.03UB,small car,5.0,24,31.0,26,7,No
AUDI A4,2.0,4,SCV-8,2,Gasoline,CA,DADXV02.03UB,small car,6.0,24,31.0,26,7,Yes
AUDI A5,2.0,4,Man-6,4,Gasoline,FA,DADXV02.03UB,small car,5.0,22,32.0,26,7,No
AUDI A5,2.0,4,Man-6,4,Gasoline,CA,DADXV02.03UB,small car,6.0,22,32.0,26,7,Yes
AUDI A5,2.0,4,SemiAuto-8,4,Gasoline,FA,DADXV02.03UB,small car,5.0,20,30.0,24,6,No
AUDI A5,2.0,4,SemiAuto-8,4,Gasoline,CA,DADXV02.03UB,small car,6.0,20,30.0,24,6,No
AUDI A5 Cabriolet,2.0,4,SemiAuto-8,4,Gasoline,FA,DADXV02.03UB,small car,5.0,20,30.0,24,6,No
AUDI A5 Cabriolet,2.0,4,SemiAuto-8,4,Gasoline,CA,DADXV02.03UB,small car,6.0,20,30.0,24,6,No
AUDI A5 Cabriolet,2.0,4,SCV-8,2,Gasoline,FA,DADXV02.03UB,small car,5.0,24,31.0,26,7,No
AUDI A5 Cabriolet,2.0,4,SCV-8,2,Gasoline,CA,DADXV02.03UB,small car,6.0,24,31.0,26,7,Yes
AUDI A6,2.0,4,SCV-8,2,Gasoline,FA,DADXV02.03UB,midsize car,5.0,25,33.0,28,7,No
AUDI A6,2.0,4,SCV-8,2,Gasoline,CA,DADXV02.03UB,midsize car,6.0,25,33.0,28,7,Yes
AUDI A7,3.0,6,SemiAuto-8,4,Gasoline,FA,DADXJ03.03UF,midsize car,5.0,18,28.0,21,5,No
AUDI A7,3.0,6,SemiAuto-8,4,Gasoline,CA,DADXJ03.03UF,midsize car,6.0,18,28.0,21,5,No
AUDI A8,3.0,6,SemiAuto-8,4,Gasoline,FA,DADXJ03.03UF,midsize car,5.0,18,28.0,21,5,No
AUDI A8,3.0,6,SemiAuto-8,4,Gasoline,CA,DADXJ03.03UF,midsize car,6.0,18,28.0,21,5,No
AUDI A8,4.0,8,SemiAuto-8,4,Gasoline,FA,DADXV04.03UJ,midsize car,5.0,17,28.0,21,5,No
AUDI A8,4.0,8,SemiAuto-8,4,Gasoline,CA,DADXV04.03UJ,midsize car,6.0,17,28.0,21,5,No
AUDI A8 L,3.0,6,SemiAuto-8,4,Gasoline,FA,DADXJ03.03UF,large car,5.0,18,28.0,21,5,No
AUDI A8 L,3.0,6,SemiAuto-8,4,Gasoline,CA,DADXJ03.03UF,large car,6.0,18,28.0,21,5,No
AUDI A8 L,4.0,8,SemiAuto-8,4,Gasoline,FA,DADXV04.03UJ,large car,5.0,16,26.0,19,4,No
AUDI A8 L,4.0,8,SemiAuto-8,4,Gasoline,CA,DADXV04.03UJ,large car,6.0,16,26.0,19,4,No
AUDI A8 L,6.3,12,SemiAuto-8,4,Gasoline,FA,DVWXV06.3UA8,large car,5.0,13,20.0,15,3,No
AUDI A8 L,6.3,12,SemiAuto-8,4,Gasoline,CA,DVWXV06.3UA8,large car,6.0,13,20.0,15,3,No
AUDI allroad quattro,2.0,4,SemiAuto-8,4,Gasoline,FA,DADXV02.03UB,station wagon,5.0,20,27.0,23,6,No
AUDI allroad quattro,2.0,4,SemiAuto-8,4,Gasoline,CA,DADXV02.03UB,station wagon,6.0,20,27.0,23,6,No
AUDI Q5,2.0,4,SemiAuto-8,4,Gasoline,FA,DADXT02.04UB,small SUV,5.0,20,28.0,23,6,No
AUDI Q5,2.0,4,SemiAuto-8,4,Gasoline,CA,DADXT02.04UB,small SUV,6.0,20,28.0,23,6,No
AUDI Q5,3.0,6,SemiAuto-8,4,Gasoline,FA,DADXJ03.03UF,small SUV,5.0,18,26.0,21,5,No
AUDI Q5,3.0,6,SemiAuto-8,4,Gasoline,CA,DADXJ03.03UF,small SUV,6.0,18,26.0,21,5,No
AUDI Q5 Hybrid,2.0,4,SemiAuto-8,4,Gasoline,FA,DADXT02.0HUB,small SUV,5.0,24,30.0,26,7,No
AUDI Q5 Hybrid,2.0,4,SemiAuto-8,4,Gasoline,CA,DADXT02.0HUB,small SUV,6.0,24,30.0,26,7,Yes
AUDI Q7,3.0,6,SemiAuto-8,4,Gasoline,FA,DADXT03.0TLF,standard SUV,5.0,16,22.0,18,4,No
AUDI Q7,3.0,6,SemiAuto-8,4,Gasoline,CA,DADXT03.0TLF,standard SUV,5.0,16,22.0,18,4,No
AUDI Q7,3.0,6,SemiAuto-8,4,Diesel,FA,DADXT03.03UG,standard SUV,4.0,19,27.0,22,4,No
AUDI Q7,3.0,6,SemiAuto-8,4,Diesel,CA,DADXT03.03UG,standard SUV,4.0,19,27.0,22,4,No
AUDI RS5,4.2,8,AMS-7,4,Gasoline,FA,DADXV04.23UL,small car,5.0,16,23.0,18,4,No
AUDI RS5,4.2,8,AMS-7,4,Gasoline,CA,DADXV04.23UL,small car,5.0,16,23.0,18,4,No
AUDI RS5 Cabriolet,4.2,8,AMS-7,4,Gasoline,FA,DADXV04.23UL,small car,5.0,16,22.0,18,4,No
AUDI RS5 Cabriolet,4.2,8,AMS-7,4,Gasoline,CA,DADXV04.23UL,small car,5.0,16,22.0,18,4,No
AUDI S4,3.0,6,AMS-7,4,Gasoline,FA,DADXJ03.03UF,small car,5.0,18,28.0,21,5,No
AUDI S4,3.0,6,AMS-7,4,Gasoline,CA,DADXJ03.03UF,small car,6.0,18,28.0,21,5,No
AUDI S4,3.0,6,Man-6,4,Gasoline,FA,DADXJ03.03UF,small car,5.0,17,26.0,20,5,No
AUDI S4,3.0,6,Man-6,4,Gasoline,CA,DADXJ03.03UF,small car,6.0,17,26.0,20,5,No
AUDI S5,3.0,6,AMS-7,4,Gasoline,FA,DADXJ03.03UF,small car,5.0,18,28.0,21,5,No
AUDI S5,3.0,6,AMS-7,4,Gasoline,CA,DADXJ03.03UF,small car,6.0,18,28.0,21,5,No
AUDI S5,3.0,6,Man-6,4,Gasoline,FA,DADXJ03.03UF,small car,5.0,17,26.0,20,5,No
AUDI S5,3.0,6,Man-6,4,Gasoline,CA,DADXJ03.03UF,small car,6.0,17,26.0,20,5,No
AUDI S5 Cabriolet,3.0,6,AMS-7,4,Gasoline,FA,DADXJ03.03UF,small car,5.0,18,26.0,21,5,No
AUDI S5 Cabriolet,3.0,6,AMS-7,4,Gasoline,CA,DADXJ03.03UF,small car,6.0,18,26.0,21,5,No
AUDI S6,4.0,8,AMS-7,4,Gasoline,FA,DADXV04.03UJ,midsize car,5.0,17,27.0,20,5,No
AUDI S6,4.0,8,AMS-7,4,Gasoline,CA,DADXV04.03UJ,midsize car,6.0,17,27.0,20,5,No
AUDI S7,4.0,8,AMS-7,4,Gasoline,FA,DADXV04.03UJ,midsize car,5.0,17,27.0,20,5,No
AUDI S7,4.0,8,AMS-7,4,Gasoline,CA,DADXV04.03UJ,midsize car,6.0,17,27.0,20,5,No
AUDI S8,4.0,8,SemiAuto-8,4,Gasoline,FA,DADXV04.03UJ,midsize car,5.0,15,26.0,18,4,No
AUDI S8,4.0,8,SemiAuto-8,4,Gasoline,CA,DADXV04.03UJ,midsize car,6.0,15,26.0,18,4,No
AUDI TT Coupe,2.0,4,AMS-6,4,Gasoline,FA,DADXV02.03UA,small car,5.0,22,31.0,26,7,No
AUDI TT Coupe,2.0,4,AMS-6,4,Gasoline,CA,DADXV02.03UA,small car,6.0,22,31.0,26,7,Yes
AUDI TT Roadster,2.0,4,AMS-6,4,Gasoline,FA,DADXV02.03UA,small car,5.0,22,31.0,26,7,No
AUDI TT Roadster,2.0,4,AMS-6,4,Gasoline,CA,DADXV02.03UA,small car,6.0,22,31.0,26,7,Yes
AUDI TTRS Coupe,2.5,5,Man-6,4,Gasoline,FA,DADXV02.53UK,small car,5.0,18,25.0,20,5,No
AUDI TTRS Coupe,2.5,5,Man-6,4,Gasoline,CA,DADXV02.53UK,small car,6.0,18,25.0,20,5,No
BENTLEY Continental GT,4.0,8,SemiAuto-8,4,Gasoline,FA,DADXV04.03UJ,small car,5.0,14,24.0,18,4,No
BENTLEY Continental GT,4.0,8,SemiAuto-8,4,Gasoline,CA,DADXV04.03UJ,small car,6.0,14,24.0,18,4,No
BENTLEY Continental GTC,4.0,8,SemiAuto-8,4,Gasoline,FA,DADXV04.03UJ,small car,5.0,13,24.0,17,4,No
BENTLEY Continental GTC,4.0,8,SemiAuto-8,4,Gasoline,CA,DADXV04.03UJ,small car,6.0,13,24.0,17,4,No
BENTLEY Mulsanne,6.8,8,SemiAuto-8,2,Gasoline,FA,DBEXV06.84LA,midsize car,5.0,11,18.0,13,2,No
BENTLEY Mulsanne,6.8,8,SemiAuto-8,2,Gasoline,CA,DBEXV06.84LA,midsize car,5.0,11,18.0,13,2,No
BMW 128Ci Convertible,3.0,6,Man-6,2,Gasoline,FA,DBMXV03.051R,small car,5.0,19,28.0,22,5,No
BMW 128Ci Convertible,3.0,6,Man-6,2,Gasoline,CA,DBMXV03.051R,small car,8.0,19,28.0,22,5,No
BMW 128Ci Convertible,3.0,6,Man-6,2,Gasoline,FA,DBMXV03.0E89,small car,5.0,19,28.0,22,5,No
BMW 128Ci Convertible,3.0,6,Man-6,2,Gasoline,CA,DBMXV03.0E89,small car,6.0,19,28.0,22,5,No
BMW 128Ci Convertible,3.0,6,SemiAuto-6,2,Gasoline,FA,DBMXV03.051R,small car,5.0,18,27.0,21,5,No
BMW 128Ci Convertible,3.0,6,SemiAuto-6,2,Gasoline,CA,DBMXV03.051R,small car,8.0,18,27.0,21,5,No
BMW 128Ci Convertible,3.0,6,SemiAuto-6,2,Gasoline,FA,DBMXV03.0E89,small car,5.0,18,27.0,21,5,No
BMW 128Ci Convertible,3.0,6,SemiAuto-6,2,Gasoline,CA,DBMXV03.0E89,small car,6.0,18,27.0,21,5,No
BMW 128i,3.0,6,Man-6,2,Gasoline,FA,DBMXV03.051R,small car,5.0,19,28.0,22,5,No
BMW 128i,3.0,6,Man-6,2,Gasoline,CA,DBMXV03.051R,small car,8.0,19,28.0,22,5,No
BMW 128i,3.0,6,Man-6,2,Gasoline,FA,DBMXV03.0E89,small car,5.0,19,28.0,22,5,No
BMW 128i,3.0,6,Man-6,2,Gasoline,CA,DBMXV03.0E89,small car,6.0,19,28.0,22,5,No
BMW 128i,3.0,6,SemiAuto-6,2,Gasoline,FA,DBMXV03.051R,small car,5.0,18,28.0,22,5,No
BMW 128i,3.0,6,SemiAuto-6,2,Gasoline,CA,DBMXV03.051R,small car,8.0,18,28.0,22,5,No
BMW 128i,3.0,6,SemiAuto-6,2,Gasoline,FA,DBMXV03.0E89,small car,5.0,18,28.0,22,5,No
BMW 128i,3.0,6,SemiAuto-6,2,Gasoline,CA,DBMXV03.0E89,small car,6.0,18,28.0,22,5,No
BMW 135i,3.0,6,AMS-7,2,Gasoline,FA,DBMXJ03.0N55,small car,5.0,18,25.0,21,5,No
BMW 135i,3.0,6,AMS-7,2,Gasoline,CA,DBMXJ03.0N55,small car,6.0,18,25.0,21,5,No
BMW 135i,3.0,6,Man-6,2,Gasoline,FA,DBMXJ03.0N55,small car,5.0,20,28.0,23,6,No
BMW 135i,3.0,6,Man-6,2,Gasoline,CA,DBMXJ03.0N55,small car,6.0,20,28.0,23,6,No
BMW 135i Convertible,3.0,6,AMS-7,2,Gasoline,FA,DBMXJ03.0N55,small car,5.0,18,25.0,20,5,No
BMW 135i Convertible,3.0,6,AMS-7,2,Gasoline,CA,DBMXJ03.0N55,small car,6.0,18,25.0,20,5,No
BMW 135i Convertible,3.0,6,Man-6,2,Gasoline,FA,DBMXJ03.0N55,small car,5.0,19,28.0,22,5,No
BMW 135i Convertible,3.0,6,Man-6,2,Gasoline,CA,DBMXJ03.0N55,small car,6.0,19,28.0,22,5,No
BMW 320i,2.0,4,Man-6,4,Gasoline,FA,DBMXJ02.0N20,small car,5.0,22,34.0,26,7,No
BMW 320i,2.0,4,Man-6,4,Gasoline,CA,DBMXJ02.0N20,small car,6.0,22,34.0,26,7,Yes
BMW 320i,2.0,4,Man-6,2,Gasoline,FA,DBMXJ02.0N20,small car,5.0,23,36.0,27,7,No
BMW 320i,2.0,4,Man-6,2,Gasoline,CA,DBMXJ02.0N20,small car,6.0,23,36.0,27,7,Yes
BMW 320i,2.0,4,SemiAuto-8,4,Gasoline,FA,DBMXJ02.0N20,small car,5.0,23,35.0,27,7,No
BMW 320i,2.0,4,SemiAuto-8,4,Gasoline,CA,DBMXJ02.0N20,small car,6.0,23,35.0,27,7,Yes
BMW 320i,2.0,4,SemiAuto-8,2,Gasoline,FA,DBMXJ02.0N20,small car,5.0,24,36.0,28,7,No
BMW 320i,2.0,4,SemiAuto-8,2,Gasoline,CA,DBMXJ02.0N20,small car,6.0,24,36.0,28,7,Yes
BMW 328i,2.0,4,Man-6,2,Gasoline,FA,DBMXJ02.0N20,small car,5.0,22,34.0,26,7,No
BMW 328i,2.0,4,Man-6,2,Gasoline,CA,DBMXJ02.0N20,small car,6.0,22,34.0,26,7,Yes
BMW 328i,2.0,4,SemiAuto-8,4,Gasoline,FA,DBMXJ02.0N20,small car,5.0,22,33.0,26,7,No
BMW 328i,2.0,4,SemiAuto-8,4,Gasoline,CA,DBMXJ02.0N20,small car,6.0,22,33.0,26,7,Yes
BMW 328i,2.0,4,SemiAuto-8,2,Gasoline,FA,DBMXJ02.0N20,small car,5.0,23,33.0,26,7,No
BMW 328i,2.0,4,SemiAuto-8,2,Gasoline,CA,DBMXJ02.0N20,small car,6.0,23,33.0,26,7,Yes
BMW 328i,3.0,6,Man-6,4,Gasoline,FA,DBMXV03.051R,small car,5.0,16,25.0,19,4,No
BMW 328i,3.0,6,Man-6,4,Gasoline,CA,DBMXV03.051R,small car,8.0,16,25.0,19,4,No
BMW 328i,3.0,6,Man-6,4,Gasoline,FA,DBMXV03.0E89,small car,5.0,16,25.0,19,4,No
BMW 328i,3.0,6,Man-6,4,Gasoline,CA,DBMXV03.0E89,small car,6.0,16,25.0,19,4,No
BMW 328i,3.0,6,Man-6,2,Gasoline,FA,DBMXV03.051R,small car,5.0,19,28.0,22,5,No
BMW 328i,3.0,6,Man-6,2,Gasoline,CA,DBMXV03.051R,small car,8.0,19,28.0,22,5,No
BMW 328i,3.0,6,Man-6,2,Gasoline,FA,DBMXV03.0E89,small car,5.0,19,28.0,22,5,No
BMW 328i,3.0,6,Man-6,2,Gasoline,CA,DBMXV03.0E89,small car,6.0,19,28.0,22,5,No
BMW 328i,3.0,6,SemiAuto-6,4,Gasoline,FA,DBMXV03.051R,small car,5.0,17,25.0,20,5,No
BMW 328i,3.0,6,SemiAuto-6,4,Gasoline,CA,DBMXV03.051R,small car,8.0,17,25.0,20,5,No
BMW 328i,3.0,6,SemiAuto-6,4,Gasoline,FA,DBMXV03.0E89,small car,5.0,17,25.0,20,5,No
BMW 328i,3.0,6,SemiAuto-6,4,Gasoline,CA,DBMXV03.0E89,small car,6.0,17,25.0,20,5,No
BMW 328i,3.0,6,SemiAuto-6,2,Gasoline,FA,DBMXV03.051R,small car,5.0,18,28.0,22,5,No
BMW 328i,3.0,6,SemiAuto-6,2,Gasoline,CA,DBMXV03.051R,small car,8.0,18,28.0,22,5,No
BMW 328i,3.0,6,SemiAuto-6,2,Gasoline,FA,DBMXV03.0E89,small car,5.0,18,28.0,22,5,No
BMW 328i,3.0,6,SemiAuto-6,2,Gasoline,CA,DBMXV03.0E89,small car,6.0,18,28.0,22,5,No
BMW 328i Convertible,3.0,6,Man-6,2,Gasoline,FA,DBMXV03.051R,small car,5.0,17,26.0,20,5,No
BMW 328i Convertible,3.0,6,Man-6,2,Gasoline,CA,DBMXV03.051R,small car,8.0,17,26.0,20,5,No
BMW 328i Convertible,3.0,6,Man-6,2,Gasoline,FA,DBMXV03.0E89,small car,5.0,17,26.0,20,5,No
BMW 328i Convertible,3.0,6,Man-6,2,Gasoline,CA,DBMXV03.0E89,small car,6.0,17,26.0,20,5,No
BMW 328i Convertible,3.0,6,SemiAuto-6,2,Gasoline,FA,DBMXV03.051R,small car,5.0,18,27.0,21,5,No
BMW 328i Convertible,3.0,6,SemiAuto-6,2,Gasoline,CA,DBMXV03.051R,small car,8.0,18,27.0,21,5,No
BMW 328i Convertible,3.0,6,SemiAuto-6,2,Gasoline,FA,DBMXV03.0E89,small car,5.0,18,27.0,21,5,No
BMW 328i Convertible,3.0,6,SemiAuto-6,2,Gasoline,CA,DBMXV03.0E89,small car,6.0,18,27.0,21,5,No
BMW 335i,3.0,6,Man-6,4,Gasoline,FA,DBMXJ03.0N55,small car,5.0,20,28.0,23,6,No
BMW 335i,3.0,6,Man-6,4,Gasoline,CA,DBMXJ03.0N55,small car,6.0,20,28.0,23,6,No
BMW 335i,3.0,6,Man-6,2,Gasoline,FA,DBMXJ03.0N55,small car,5.0,20,30.0,23,6,No
BMW 335i,3.0,6,Man-6,2,Gasoline,CA,DBMXJ03.0N55,small car,6.0,20,30.0,23,6,No
BMW 335i,3.0,6,SemiAuto-8,4,Gasoline,FA,DBMXJ03.0N55,small car,5.0,20,30.0,24,6,No
BMW 335i,3.0,6,SemiAuto-8,4,Gasoline,CA,DBMXJ03.0N55,small car,6.0,20,30.0,24,6,No
BMW 335i,3.0,6,SemiAuto-8,2,Gasoline,FA,DBMXJ03.0N55,small car,5.0,23,33.0,26,7,No
BMW 335i,3.0,6,SemiAuto-8,2,Gasoline,CA,DBMXJ03.0N55,small car,6.0,23,33.0,26,7,Yes
BMW 335i Convertible,3.0,6,Man-6,2,Gasoline,FA,DBMXJ03.0N55,small car,5.0,19,28.0,22,5,No
BMW 335i Convertible,3.0,6,Man-6,2,Gasoline,CA,DBMXJ03.0N55,small car,6.0,19,28.0,22,5,No
BMW 335i Convertible,3.0,6,SemiAuto-6,2,Gasoline,FA,DBMXJ03.0N55,small car,5.0,18,27.0,21,5,No
BMW 335i Convertible,3.0,6,SemiAuto-6,2,Gasoline,CA,DBMXJ03.0N55,small car,6.0,18,27.0,21,5,No
BMW 335i Coupe,3.0,6,Man-6,4,Gasoline,FA,DBMXJ03.0N55,small car,5.0,20,28.0,23,6,No
BMW 335i Coupe,3.0,6,Man-6,4,Gasoline,CA,DBMXJ03.0N55,small car,6.0,20,28.0,23,6,No
BMW 335i Coupe,3.0,6,Man-6,2,Gasoline,FA,DBMXJ03.0N55,small car,5.0,19,28.0,22,5,No
BMW 335i Coupe,3.0,6,Man-6,2,Gasoline,CA,DBMXJ03.0N55,small car,6.0,19,28.0,22,5,No
BMW 335i Coupe,3.0,6,SemiAuto-6,4,Gasoline,FA,DBMXJ03.0N55,small car,5.0,18,27.0,21,5,No
BMW 335i Coupe,3.0,6,SemiAuto-6,4,Gasoline,CA,DBMXJ03.0N55,small car,6.0,18,27.0,21,5,No
BMW 335i Coupe,3.0,6,SemiAuto-6,2,Gasoline,FA,DBMXJ03.0N55,small car,5.0,18,27.0,21,5,No
BMW 335i Coupe,3.0,6,SemiAuto-6,2,Gasoline,CA,DBMXJ03.0N55,small car,6.0,18,27.0,21,5,No
BMW 335is Convertible,3.0,6,AMS-7,2,Gasoline,FA,DBMXV03.0ULR,small car,5.0,17,24.0,19,4,No
BMW 335is Convertible,3.0,6,AMS-7,2,Gasoline,CA,DBMXV03.0ULR,small car,6.0,17,24.0,19,4,No
BMW 335is Convertible,3.0,6,Man-6,2,Gasoline,FA,DBMXV03.0ULR,small car,5.0,18,26.0,21,5,No
BMW 335is Convertible,3.0,6,Man-6,2,Gasoline,CA,DBMXV03.0ULR,small car,6.0,18,26.0,21,5,No
BMW 335is Coupe,3.0,6,AMS-7,2,Gasoline,FA,DBMXV03.0ULR,small car,5.0,17,24.0,19,4,No
BMW 335is Coupe,3.0,6,AMS-7,2,Gasoline,CA,DBMXV03.0ULR,small car,6.0,17,24.0,19,4,No
BMW 335is Coupe,3.0,6,Man-6,2,Gasoline,FA,DBMXV03.0ULR,small car,5.0,18,26.0,21,5,No
BMW 335is Coupe,3.0,6,Man-6,2,Gasoline,CA,DBMXV03.0ULR,small car,6.0,18,26.0,21,5,No
BMW 528i,2.0,4,SemiAuto-8,4,Gasoline,FA,DBMXJ02.0N20,midsize car,5.0,22,33.0,26,7,No
BMW 528i,2.0,4,SemiAuto-8,4,Gasoline,CA,DBMXJ02.0N20,midsize car,6.0,22,33.0,26,7,Yes
BMW 528i,2.0,4,SemiAuto-8,2,Gasoline,FA,DBMXJ02.0N20,midsize car,5.0,24,34.0,28,7,No
BMW 528i,2.0,4,SemiAuto-8,2,Gasoline,CA,DBMXJ02.0N20,midsize car,6.0,24,34.0,28,7,Yes
BMW 535i,3.0,6,Man-6,2,Gasoline,FA,DBMXV03.0F10,midsize car,5.0,20,30.0,23,6,No
