Vehicle_Model,Engine_Displacement_L,Engine_Cylinders,Transmission_Type,Drive,Fuel,Cert_Region,Underhood_Id,Veh_Class,Air_Pollution_Score,City_Mpg,Hwy_Mpg,Combined_Mpg,Greenhouse_Gas_Score,Smartway
FORD F150,4.6,8,Auto-6,2,Gasoline,FC,AFMXT04.64D3,pickup,7.0,15,21.0,17,3,No
FORD F150,4.6,8,Auto-4,4,Gasoline,FC,AFMXT04.63D2,pickup,7.0,14,18.0,16,3,No
FORD F150,4.6,8,Auto-6,4,Gasoline,FC,AFMXT04.64D3,pickup,7.0,14,20.0,16,3,No
FORD Flex,3.5,6,Auto-6,2,Gasoline,CA,AFMXV03.7VEL,SUV,7.0,17,24.0,20,5,No
FORD Flex,3.5,6,Auto-6,4,Gasoline,CA,AFMXV03.7VEL,SUV,7.0,16,22.0,18,4,No
FORD Flex,3.5,6,SemiAuto-6,4,Gasoline,CA,AFMXV03.5VEE,SUV,7.0,16,22.0,18,4,No
FORD Flex,3.5,6,Auto-6,2,Gasoline,FA,AFMXV03.7VEL,SUV,6.0,17,24.0,20,5,No
FORD Flex,3.5,6,Auto-6,4,Gasoline,FA,AFMXV03.7VEL,SUV,6.0,16,22.0,18,4,No
FORD Flex,3.5,6,SemiAuto-6,4,Gasoline,FA,AFMXV03.5VEE,SUV,6.0,16,22.0,18,4,No
FORD Focus,2.0,4,Auto-4,2,Gasoline,CA,AFMXV02.0VZX,small car,9.5,24,34.0,28,8,Yes
FORD Focus,2.0,4,Man-5,2,Gasoline,CA,AFMXV02.0VZX,small car,9.5,24,35.0,28,8,Yes
FORD Focus,2.0,4,Auto-4,2,Gasoline,FA,AFMXV02.0VZX,small car,8.0,24,34.0,28,8,Yes
FORD Focus,2.0,4,Man-5,2,Gasoline,FA,AFMXV02.0VZX,small car,8.0,24,35.0,28,8,Yes
FORD Focus,2.0,4,Auto-4,2,Gasoline,FC,AFMXV02.0VDX,small car,7.0,24,34.0,28,8,Yes
FORD Focus,2.0,4,Man-5,2,Gasoline,FC,AFMXV02.0VDX,small car,7.0,24,35.0,28,8,Yes
FORD Fusion,2.5,4,Man-6,2,Gasoline,CA,AFMXV02.5VEF,midsize car,7.0,22,29.0,24,7,Yes
FORD Fusion,2.5,4,Auto-6,2,Gasoline,CA,AFMXV02.5VEF,midsize car,7.0,22,31.0,25,7,Yes
FORD Fusion,3.5,6,SemiAuto-6,4,Gasoline,CA,AFMXV03.7VEL,midsize car,7.0,17,24.0,19,4,No
FORD Fusion,3.5,6,SemiAuto-6,2,Gasoline,CA,AFMXV03.7VEL,midsize car,7.0,18,27.0,21,5,No
FORD Fusion,2.5,4,Man-6,2,Gasoline,FA,AFMXV02.5VEF,midsize car,6.0,22,29.0,24,7,Yes
FORD Fusion,2.5,4,Auto-6,2,Gasoline,FA,AFMXV02.5VEF,midsize car,6.0,22,31.0,25,7,Yes
FORD Fusion,3.5,6,SemiAuto-6,4,Gasoline,FA,AFMXV03.7VEL,midsize car,6.0,17,24.0,19,4,No
FORD Fusion,3.5,6,SemiAuto-6,2,Gasoline,FA,AFMXV03.7VEL,midsize car,6.0,18,27.0,21,5,No
FORD Fusion Hybrid,2.5,4,CVT,2,Gasoline,CA,AFMXV02.5VZH,midsize car,9.5,41,36.0,39,10,Yes
FORD Fusion Hybrid,2.5,4,CVT,2,Gasoline,FA,AFMXV02.5VZH,midsize car,8.0,41,36.0,39,10,Yes
FORD Fusion S,2.5,4,Man-6,2,Gasoline,CA,AFMXV02.5VEF,midsize car,7.0,22,31.0,25,7,Yes
FORD Fusion S,2.5,4,Auto-6,2,Gasoline,CA,AFMXV02.5VEF,midsize car,7.0,23,34.0,27,7,Yes
FORD Fusion S,2.5,4,Man-6,2,Gasoline,FA,AFMXV02.5VEF,midsize car,6.0,22,31.0,25,7,Yes
FORD Fusion S,2.5,4,Auto-6,2,Gasoline,FA,AFMXV02.5VEF,midsize car,6.0,23,34.0,27,7,Yes
FORD Mustang,4.0,6,Auto-5,2,Gasoline,CA,AFMXV04.0VES,small car,7.0,16,24.0,19,4,No
FORD Mustang,4.0,6,Man-5,2,Gasoline,CA,AFMXV04.0VES,small car,7.0,18,26.0,21,5,No
FORD Mustang,4.0,6,Auto-5,2,Gasoline,FA,AFMXV04.0VES,small car,6.0,16,24.0,19,4,No
FORD Mustang,4.0,6,Man-5,2,Gasoline,FA,AFMXV04.0VES,small car,6.0,18,26.0,21,5,No
FORD Mustang,4.6,8,Man-5,2,Gasoline,FA,AFMXV05.4VEK,small car,6.0,16,24.0,19,4,No
FORD Mustang,4.6,8,Auto-5,2,Gasoline,FA,AFMXV05.4VEK,small car,6.0,17,23.0,19,4,No
FORD Mustang,4.6,8,Man-5,2,Gasoline,CA,AFMXV05.4VEK,small car,6.0,16,24.0,19,4,No
FORD Mustang,4.6,8,Auto-5,2,Gasoline,CA,AFMXV05.4VEK,small car,6.0,17,23.0,19,4,No
FORD Mustang,5.4,8,Man-6,2,Gasoline,FA,AFMXV05.4VEK,small car,6.0,14,22.0,17,3,No
FORD Mustang,5.4,8,Man-6,2,Gasoline,CA,AFMXV05.4VEK,small car,6.0,14,22.0,17,3,No
FORD Ranger,2.3,4,Auto-5,2,Gasoline,CA,AFMXT02.31BA,pickup,7.0,19,24.0,21,5,No
FORD Ranger,2.3,4,Man-5,2,Gasoline,CA,AFMXT02.31BA,pickup,7.0,22,27.0,24,7,Yes
FORD Ranger,2.3,4,Auto-5,2,Gasoline,FA,AFMXT02.31EL,pickup,6.0,19,24.0,21,5,No
FORD Ranger,2.3,4,Man-5,2,Gasoline,FA,AFMXT02.31EL,pickup,6.0,22,27.0,24,7,Yes
FORD Ranger,4.0,6,Man-5,2,Gasoline,FA,AFMXT04.02EG,pickup,6.0,15,21.0,17,3,No
FORD Ranger,4.0,6,Auto-5,2,Gasoline,FA,AFMXT04.02EG,pickup,6.0,16,21.0,18,4,No
FORD Ranger,4.0,6,Auto-5,4,Gasoline,FA,AFMXT04.02EG,pickup,6.0,14,18.0,15,2,No
FORD Ranger,4.0,6,Man-5,4,Gasoline,FA,AFMXT04.02EG,pickup,6.0,15,19.0,17,3,No
FORD Ranger,4.0,6,Man-5,2,Gasoline,CA,AFMXT04.02EG,pickup,6.0,15,21.0,17,3,No
FORD Ranger,4.0,6,Auto-5,2,Gasoline,CA,AFMXT04.02EG,pickup,6.0,16,21.0,18,4,No
FORD Ranger,4.0,6,Auto-5,4,Gasoline,CA,AFMXT04.02EG,pickup,6.0,14,18.0,15,2,No
FORD Ranger,4.0,6,Man-5,4,Gasoline,CA,AFMXT04.02EG,pickup,6.0,15,19.0,17,3,No
FORD Taurus,3.5,6,SemiAuto-6,4,Gasoline,CA,AFMXV03.5VEE,large car,7.0,17,25.0,20,5,No
FORD Taurus,3.5,6,SemiAuto-6,4,Gasoline,CA,AFMXV03.7VEL,large car,7.0,17,25.0,20,5,No
FORD Taurus,3.5,6,SemiAuto-6,2,Gasoline,CA,AFMXV03.7VEL,large car,7.0,18,27.0,21,5,No
FORD Taurus,3.5,6,SemiAuto-6,4,Gasoline,FA,AFMXV03.5VEE,large car,6.0,17,25.0,20,5,No
FORD Taurus,3.5,6,SemiAuto-6,4,Gasoline,FA,AFMXV03.7VEL,large car,6.0,17,25.0,20,5,No
FORD Taurus,3.5,6,SemiAuto-6,2,Gasoline,FA,AFMXV03.7VEL,large car,6.0,18,27.0,21,5,No
FORD Transit Connect,2.0,4,Auto-4,2,Gasoline,FC,AFMXT02.01DV,special purpose,7.0,22,25.0,23,6,Yes
GMC Acadia,3.6,6,Auto-6,2,Gasoline,CA,AGMXJ03.6151,SUV,7.0,17,24.0,19,4,No
GMC Acadia,3.6,6,Auto-6,4,Gasoline,CA,AGMXJ03.6151,SUV,7.0,16,23.0,19,4,No
GMC Acadia,3.6,6,Auto-6,2,Gasoline,FA,AGMXJ03.6151,SUV,6.0,17,24.0,19,4,No
GMC Acadia,3.6,6,Auto-6,4,Gasoline,FA,AGMXJ03.6151,SUV,6.0,16,23.0,19,4,No
GMC Canyon,2.9,4,Auto-4,2,Gasoline,FC,AGMXT02.9190,pickup,7.0,18,25.0,21,5,No
GMC Canyon,2.9,4,Man-5,2,Gasoline,FC,AGMXT02.9190,pickup,7.0,18,25.0,21,5,No
GMC Canyon,2.9,4,Auto-4,4,Gasoline,FC,AGMXT02.9190,pickup,7.0,17,23.0,20,5,No
GMC Canyon,2.9,4,Man-5,4,Gasoline,FC,AGMXT02.9190,pickup,7.0,18,24.0,20,5,No
GMC Canyon,3.7,5,Auto-4,2,Gasoline,FC,AGMXT03.7188,pickup,7.0,15,20.0,17,3,No
GMC Canyon,3.7,5,Auto-4,2,Gasoline,FC,AGMXT03.7188,pickup,7.0,17,23.0,19,4,No
GMC Canyon,3.7,5,Auto-4,4,Gasoline,FC,AGMXT03.7188,pickup,7.0,16,21.0,18,4,No
GMC Canyon,3.7,5,Auto-4,4,Gasoline,FC,AGMXT03.7188,pickup,7.0,17,23.0,19,4,No
GMC Canyon,5.3,8,Auto-4,2,Gasoline,FC,AGMXT05.3377,pickup,7.0,15,20.0,17,3,No
GMC Canyon,5.3,8,Auto-4,4,Gasoline,FC,AGMXT05.3377,pickup,7.0,14,19.0,16,3,No
GMC Savana 1500,4.3,6,Auto-4,2,Gasoline,FA,AGMXT04.3186,van,6.0,15,20.0,17,3,No
GMC Savana 1500,4.3,6,Auto-4,2,Gasoline,CA,AGMXT04.3186,van,6.0,15,20.0,17,3,No
GMC Sierra 15,4.3,6,Auto-4,2,Gasoline,FA,AGMXT04.3186,pickup,6.0,15,20.0,17,3,No
GMC Sierra 15,4.3,6,Auto-4,4,Gasoline,FA,AGMXT04.3186,pickup,6.0,14,18.0,15,2,No
GMC Sierra 15,4.3,6,Auto-4,2,Gasoline,CA,AGMXT04.3186,pickup,6.0,15,20.0,17,3,No
GMC Sierra 15,4.3,6,Auto-4,4,Gasoline,CA,AGMXT04.3186,pickup,6.0,14,18.0,15,2,No
GMC Sierra 15 Hybrid,6.0,8,CVT,2,Gasoline,FA,AGMXT06.0371,pickup,6.0,21,22.0,22,6,No
GMC Sierra 15 Hybrid,6.0,8,CVT,4,Gasoline,FA,AGMXT06.0371,pickup,6.0,21,22.0,21,5,No
GMC Terrain,2.4,4,Auto-6,2,Gasoline,FC,AGMXJ02.4151,SUV,7.0,22,32.0,26,7,Yes
GMC Terrain,2.4,4,Auto-6,4,Gasoline,FC,AGMXJ02.4151,SUV,7.0,20,29.0,23,6,Yes
GMC Terrain,3.0,6,Auto-6,2,Gasoline,FC,AGMXJ03.0157,SUV,7.0,17,25.0,20,5,No
GMC Terrain,3.0,6,Auto-6,4,Gasoline,FC,AGMXJ03.0157,SUV,7.0,17,24.0,20,5,No
GMC Yukon 1500 Hybrid,6.0,8,CVT,2,Gasoline,FA,AGMXT06.0371,SUV,6.0,21,22.0,22,6,No
GMC Yukon 1500 Hybrid,6.0,8,CVT,4,Gasoline,FA,AGMXT06.0371,SUV,6.0,21,22.0,21,5,No
HONDA Accord Coupe,2.4,4,Auto-5,2,Gasoline,CA,AHNXV02.4KC3,small car,9.5,21,31.0,25,7,Yes
HONDA Accord Coupe,2.4,4,Auto-5,2,Gasoline,FA,AHNXV02.4KC3,small car,9.0,21,31.0,25,7,Yes
HONDA Accord Coupe,2.4,4,Auto-5,2,Gasoline,CA,AHNXV02.4MB3,small car,7.0,21,31.0,25,7,Yes
HONDA Accord Coupe,2.4,4,Man-5,2,Gasoline,CA,AHNXV02.4MB3,small car,7.0,22,31.0,25,7,Yes
HONDA Accord Coupe,3.5,6,Man-6,2,Gasoline,CA,AHNXV03.5QB9,small car,7.0,17,25.0,20,5,No
HONDA Accord Coupe,3.5,6,Auto-5,2,Gasoline,CA,AHNXV03.5QB9,small car,7.0,19,28.0,22,6,Yes
HONDA Accord Coupe,2.4,4,Auto-5,2,Gasoline,FA,AHNXV02.4MB3,small car,6.0,21,31.0,25,7,Yes
HONDA Accord Coupe,2.4,4,Man-5,2,Gasoline,FA,AHNXV02.4MB3,small car,6.0,22,31.0,25,7,Yes
HONDA Accord Coupe,3.5,6,Man-6,2,Gasoline,FA,AHNXV03.5QB9,small car,6.0,17,25.0,20,5,No
HONDA Accord Coupe,3.5,6,Auto-5,2,Gasoline,FA,AHNXV03.5QB9,small car,6.0,19,28.0,22,6,No
HONDA Accord Crosstour,3.5,6,Auto-5,2,Gasoline,CA,AHNXV03.5NB3,SUV,7.0,18,27.0,21,5,No
HONDA Accord Crosstour,3.5,6,Auto-5,4,Gasoline,CA,AHNXV03.5NB3,SUV,7.0,17,25.0,20,5,No
HONDA Accord Crosstour,3.5,6,Auto-5,2,Gasoline,FA,AHNXV03.5NB3,SUV,6.0,18,27.0,21,5,No
HONDA Accord Crosstour,3.5,6,Auto-5,4,Gasoline,FA,AHNXV03.5NB3,SUV,6.0,17,25.0,20,5,No
HONDA Accord Sedan,2.4,4,Auto-5,2,Gasoline,CA,AHNXV02.4KC3,large car,9.5,21,31.0,25,7,Yes
HONDA Accord Sedan,2.4,4,Auto-5,2,Gasoline,FA,AHNXV02.4KC3,large car,9.0,21,31.0,25,7,Yes
HONDA Accord Sedan,2.4,4,Auto-5,2,Gasoline,CA,AHNXV02.4MB3,large car,7.0,21,31.0,25,7,Yes
HONDA Accord Sedan,2.4,4,Man-5,2,Gasoline,CA,AHNXV02.4MB3,large car,7.0,22,31.0,25,7,Yes
HONDA Accord Sedan,3.5,6,Auto-5,2,Gasoline,CA,AHNXV03.5QB9,large car,7.0,19,29.0,23,6,Yes
HONDA Accord Sedan,2.4,4,Auto-5,2,Gasoline,FA,AHNXV02.4MB3,large car,6.0,21,31.0,25,7,Yes
HONDA Accord Sedan,2.4,4,Man-5,2,Gasoline,FA,AHNXV02.4MB3,large car,6.0,22,31.0,25,7,Yes
HONDA Accord Sedan,3.5,6,Auto-5,2,Gasoline,FA,AHNXV03.5QB9,large car,6.0,19,29.0,23,6,No
HONDA Civic,1.8,4,Auto-5,2,CNG,CA,AHNXV01.8BDT,small car,9.5,24,36.0,28,9,Yes
HONDA Civic,1.8,4,Auto-5,2,CNG,FA,AHNXV01.8BDT,small car,9.0,24,36.0,28,9,Yes
HONDA Civic,1.8,4,Auto-5,2,Gasoline,CA,AHNXV01.8GB9,small car,7.0,25,36.0,29,8,Yes
HONDA Civic,1.8,4,Man-5,2,Gasoline,CA,AHNXV01.8GB9,small car,7.0,26,34.0,29,8,Yes
HONDA Civic,1.8,4,Auto-5,2,Gasoline,FA,AHNXV01.8GB9,small car,6.0,25,36.0,29,8,Yes
HONDA Civic,1.8,4,Man-5,2,Gasoline,FA,AHNXV01.8GB9,small car,6.0,26,34.0,29,8,Yes
HONDA Civic,2.0,4,Man-6,2,Gasoline,FA,AHNXV02.0EA9,small car,6.0,21,29.0,24,7,Yes
HONDA Civic,2.0,4,Man-6,2,Gasoline,CA,AHNXV02.0EA9,small car,6.0,21,29.0,24,7,Yes
HONDA Civic Hybrid,1.3,4,CVT,2,Gasoline,CA,AHNXV01.3CDH,small car,9.5,40,45.0,42,10,Yes
HONDA Civic Hybrid,1.3,4,CVT,2,Gasoline,FA,AHNXV01.3CDH,small car,9.0,40,45.0,42,10,Yes
HONDA CR-V,2.4,4,Auto-5,2,Gasoline,CA,AHNXT02.43J3,SUV,7.0,21,28.0,24,7,Yes
HONDA CR-V,2.4,4,Auto-5,4,Gasoline,CA,AHNXT02.43J3,SUV,7.0,21,27.0,23,6,Yes
HONDA CR-V,2.4,4,Auto-5,2,Gasoline,FA,AHNXT02.43J3,SUV,6.0,21,28.0,24,7,Yes
HONDA CR-V,2.4,4,Auto-5,4,Gasoline,FA,AHNXT02.43J3,SUV,6.0,21,27.0,23,6,No
HONDA Element,2.4,4,Man-5,2,Gasoline,FA,AHNXV02.4XA9,SUV,6.0,18,23.0,20,5,No
HONDA Element,2.4,4,Auto-5,2,Gasoline,FA,AHNXV02.4XA9,SUV,6.0,20,25.0,22,6,No
HONDA Element,2.4,4,Man-5,4,Gasoline,FA,AHNXV02.4XA9,SUV,6.0,18,23.0,20,5,No
HONDA Element,2.4,4,Auto-5,4,Gasoline,FA,AHNXV02.4XA9,SUV,6.0,19,24.0,21,5,No
HONDA Element,2.4,4,Man-5,2,Gasoline,CA,AHNXV02.4XA9,SUV,6.0,18,23.0,20,5,No
HONDA Element,2.4,4,Auto-5,2,Gasoline,CA,AHNXV02.4XA9,SUV,6.0,20,25.0,22,6,No
HONDA Element,2.4,4,Man-5,4,Gasoline,CA,AHNXV02.4XA9,SUV,6.0,18,23.0,20,5,No
HONDA Element,2.4,4,Auto-5,4,Gasoline,CA,AHNXV02.4XA9,SUV,6.0,19,24.0,21,5,No
HONDA Fit,1.5,4,Man-5,2,Gasoline,CA,AHNXV01.5FB3,station wagon,7.0,27,33.0,29,8,Yes
HONDA Fit,1.5,4,SemiAuto-5,2,Gasoline,CA,AHNXV01.5FB3,station wagon,7.0,27,33.0,30,8,Yes
HONDA Fit,1.5,4,Auto-5,2,Gasoline,CA,AHNXV01.5FB3,station wagon,7.0,28,35.0,31,8,Yes
HONDA Fit,1.5,4,Man-5,2,Gasoline,FA,AHNXV01.5FB3,station wagon,6.0,27,33.0,29,8,Yes
HONDA Fit,1.5,4,SemiAuto-5,2,Gasoline,FA,AHNXV01.5FB3,station wagon,6.0,27,33.0,30,8,Yes
HONDA Fit,1.5,4,Auto-5,2,Gasoline,FA,AHNXV01.5FB3,station wagon,6.0,28,35.0,31,8,Yes
HONDA Insight,1.3,4,CVT,2,Gasoline,CA,AHNXV01.3CD2,small car,9.5,40,43.0,41,10,Yes
HONDA Insight,1.3,4,Other-1,2,Gasoline,CA,AHNXV01.3CD2,small car,9.5,40,43.0,41,10,Yes
HONDA Insight,1.3,4,CVT,2,Gasoline,FA,AHNXV01.3CD2,small car,9.0,40,43.0,41,10,Yes
HONDA Insight,1.3,4,Other-1,2,Gasoline,FA,AHNXV01.3CD2,small car,9.0,40,43.0,41,10,Yes
HONDA Insight,1.3,4,CVT,2,Gasoline,FC,AHNXV01.3DF2,small car,8.0,40,43.0,41,10,Yes
HONDA Insight,1.3,4,Other-1,2,Gasoline,FC,AHNXV01.3DF2,small car,8.0,40,43.0,41,10,Yes
HONDA Odyssey,3.5,6,Auto-5,2,Gasoline,CA,AHNXT03.5T19,minivan,7.0,16,23.0,18,4,No
HONDA Odyssey,3.5,6,Auto-5,2,Gasoline,CA,AHNXT03.5T19,minivan,7.0,17,25.0,20,5,No
HONDA Odyssey,3.5,6,Auto-5,2,Gasoline,FA,AHNXT03.5T19,minivan,6.0,16,23.0,18,4,No
HONDA Odyssey,3.5,6,Auto-5,2,Gasoline,FA,AHNXT03.5T19,minivan,6.0,17,25.0,20,5,No
HONDA Pilot,3.5,6,Auto-5,2,Gasoline,CA,AHNXT03.7W19,SUV,7.0,17,23.0,19,4,No
HONDA Pilot,3.5,6,Auto-5,4,Gasoline,CA,AHNXT03.7W19,SUV,7.0,16,22.0,18,4,No
HONDA Pilot,3.5,6,Auto-5,2,Gasoline,FA,AHNXT03.7W19,SUV,6.0,17,23.0,19,4,No
HONDA Pilot,3.5,6,Auto-5,4,Gasoline,FA,AHNXT03.7W19,SUV,6.0,16,22.0,18,4,No
HONDA Ridgeline,3.5,6,Auto-5,4,Gasoline,CA,AHNXT03.5V69,pickup,7.0,15,20.0,17,3,No
HONDA Ridgeline,3.5,6,Auto-5,4,Gasoline,FA,AHNXT03.5V69,pickup,6.0,15,20.0,17,3,No
HUMMER H3,3.7,5,Man-5,4,Gasoline,FA,AGMXT03.7177,SUV,6.0,14,18.0,15,2,No
HUMMER H3,3.7,5,Auto-4,4,Gasoline,FA,AGMXT03.7177,SUV,6.0,14,18.0,16,3,No
HUMMER H3,3.7,5,Man-5,4,Gasoline,CA,AGMXT03.7177,SUV,6.0,14,18.0,15,2,No
HUMMER H3T,3.7,5,Man-5,4,Gasoline,FA,AGMXT03.7177,pickup,6.0,14,18.0,15,2,No
HUMMER H3T,3.7,5,Auto-4,4,Gasoline,FA,AGMXT03.7177,pickup,6.0,14,18.0,16,3,No
HUMMER H3T,3.7,5,Man-5,4,Gasoline,CA,AGMXT03.7177,pickup,6.0,14,18.0,15,2,No
HYUNDAI Accent,1.6,4,Auto-4,2,Gasoline,CA,AHYXV01.6MW5,small car,7.0,27,36.0,30,8,Yes
HYUNDAI Accent,1.6,4,Man-5,2,Gasoline,CA,AHYXV01.6MW5,small car,7.0,28,34.0,30,8,Yes
HYUNDAI Accent,1.6,4,Auto-4,2,Gasoline,FA,AHYXV01.6MW5,small car,6.0,27,36.0,30,8,Yes
HYUNDAI Accent,1.6,4,Man-5,2,Gasoline,FA,AHYXV01.6MW5,small car,6.0,28,34.0,30,8,Yes
HYUNDAI Accent Blue,1.6,4,Man-5,2,Gasoline,CA,AHYXV01.6MW5,small car,7.0,27,36.0,31,8,Yes
HYUNDAI Accent Blue,1.6,4,Man-5,2,Gasoline,FA,AHYXV01.6MW5,small car,6.0,27,36.0,31,8,Yes
HYUNDAI Azera,3.3,6,Auto-5,2,Gasoline,CA,AHYXV03.3TW5,large car,7.0,18,26.0,21,5,No
HYUNDAI Azera,3.8,6,Auto-5,2,Gasoline,CA,AHYXV03.8AW5,large car,7.0,17,26.0,20,5,No
HYUNDAI Azera,3.3,6,Auto-5,2,Gasoline,FA,AHYXV03.3TW5,large car,6.0,18,26.0,21,5,No
HYUNDAI Azera,3.8,6,Auto-5,2,Gasoline,FA,AHYXV03.8AW5,large car,6.0,17,26.0,20,5,No
HYUNDAI Elantra,2.0,4,Auto-4,2,Gasoline,CA,AHYXV02.0HPC,midsize car,9.5,26,34.0,29,8,Yes
HYUNDAI Elantra,2.0,4,Man-5,2,Gasoline,CA,AHYXV02.0HW5,midsize car,7.0,25,34.0,29,8,Yes
HYUNDAI Elantra,2.0,4,Auto-4,2,Gasoline,CA,AHYXV02.0HW5,midsize car,7.0,26,34.0,29,8,Yes
HYUNDAI Elantra,2.0,4,Man-5,2,Gasoline,FA,AHYXV02.0HW5,midsize car,6.0,25,34.0,29,8,Yes
HYUNDAI Elantra,2.0,4,Auto-4,2,Gasoline,FA,AHYXV02.0HW5,midsize car,6.0,26,34.0,29,8,Yes
HYUNDAI Elantra Blue,2.0,4,Man-5,2,Gasoline,CA,AHYXV02.0HW5,midsize car,7.0,26,35.0,29,8,Yes
HYUNDAI Elantra Blue,2.0,4,Man-5,2,Gasoline,FA,AHYXV02.0HW5,midsize car,6.0,26,35.0,29,8,Yes
HYUNDAI Elantra Touring,2.0,4,Auto-4,2,Gasoline,CA,AHYXV02.0FW5,station wagon,7.0,23,30.0,26,7,Yes
HYUNDAI Elantra Touring,2.0,4,Man-5,2,Gasoline,CA,AHYXV02.0FW5,station wagon,7.0,23,31.0,26,7,Yes
HYUNDAI Elantra Touring,2.0,4,Auto-4,2,Gasoline,FA,AHYXV02.0FW5,station wagon,6.0,23,30.0,26,7,Yes
HYUNDAI Elantra Touring,2.0,4,Man-5,2,Gasoline,FA,AHYXV02.0FW5,station wagon,6.0,23,31.0,26,7,Yes
HYUNDAI Entourage,3.8,6,Auto-5,2,Gasoline,CA,AKMXT03.8VW5,minivan,7.0,17,23.0,19,4,No
HYUNDAI Entourage,3.8,6,Auto-5,2,Gasoline,FA,AKMXT03.8VW5,minivan,6.0,17,23.0,19,4,No
HYUNDAI Genesis,3.8,6,Auto-6,2,Gasoline,CA,AHYXV03.8DW5,large car,7.0,18,27.0,21,5,No
HYUNDAI Genesis,3.8,6,Man-6,2,Gasoline,CA,AHYXV03.8KW5,small car,7.0,17,26.0,20,5,No
HYUNDAI Genesis,3.8,6,Auto-6,2,Gasoline,CA,AHYXV03.8KW5,small car,7.0,17,27.0,21,5,No
HYUNDAI Genesis,4.6,8,Auto-6,2,Gasoline,CA,AHYXV04.6GW5,large car,7.0,17,25.0,19,4,No
HYUNDAI Genesis,2.0,4,Auto-5,2,Gasoline,FA,AHYXV02.0JM5,small car,6.0,20,30.0,23,6,No
HYUNDAI Genesis,2.0,4,Man-6,2,Gasoline,FA,AHYXV02.0JM5,small car,6.0,21,30.0,24,7,Yes
HYUNDAI Genesis,2.0,4,Auto-5,2,Gasoline,CA,AHYXV02.0JM5,small car,6.0,20,30.0,23,6,No
HYUNDAI Genesis,2.0,4,Man-6,2,Gasoline,CA,AHYXV02.0JM5,small car,6.0,21,30.0,24,7,Yes
HYUNDAI Genesis,3.8,6,Auto-6,2,Gasoline,FA,AHYXV03.8DW5,large car,6.0,18,27.0,21,5,No
HYUNDAI Genesis,3.8,6,Man-6,2,Gasoline,FA,AHYXV03.8KW5,small car,6.0,17,26.0,20,5,No
HYUNDAI Genesis,3.8,6,Auto-6,2,Gasoline,FA,AHYXV03.8KW5,small car,6.0,17,27.0,21,5,No
HYUNDAI Genesis,4.6,8,Auto-6,2,Gasoline,FA,AHYXV04.6GW5,large car,6.0,17,25.0,19,4,No
HYUNDAI Santa Fe,2.4,4,Man-6,2,Gasoline,CA,AHYXT02.4CW5,SUV,7.0,19,26.0,22,6,Yes
HYUNDAI Santa Fe,2.4,4,Auto-6,2,Gasoline,CA,AHYXT02.4CW5,SUV,7.0,20,28.0,23,6,Yes
HYUNDAI Santa Fe,2.4,4,Auto-6,4,Gasoline,CA,AHYXT02.4CW5,SUV,7.0,21,27.0,23,6,Yes
HYUNDAI Santa Fe,3.5,6,Auto-6,2,Gasoline,CA,AHYXT03.5PW5,SUV,7.0,20,26.0,23,6,Yes
HYUNDAI Santa Fe,3.5,6,Auto-6,4,Gasoline,CA,AHYXT03.5PW5,SUV,7.0,20,26.0,22,6,Yes
HYUNDAI Santa Fe,2.4,4,Man-6,2,Gasoline,FA,AHYXT02.4CW5,SUV,6.0,19,26.0,22,6,No
HYUNDAI Santa Fe,2.4,4,Auto-6,2,Gasoline,FA,AHYXT02.4CW5,SUV,6.0,20,28.0,23,6,No
HYUNDAI Santa Fe,2.4,4,Auto-6,4,Gasoline,FA,AHYXT02.4CW5,SUV,6.0,21,27.0,23,6,No
HYUNDAI Santa Fe,3.5,6,Auto-6,2,Gasoline,FA,AHYXT03.5PW5,SUV,6.0,20,26.0,23,6,No
HYUNDAI Santa Fe,3.5,6,Auto-6,4,Gasoline,FA,AHYXT03.5PW5,SUV,6.0,20,26.0,22,6,No
HYUNDAI Sonata,2.4,4,Auto-5,2,Gasoline,CA,AHYXV02.4SPC,large car,9.5,22,32.0,25,7,Yes
HYUNDAI Sonata,2.4,4,Man-5,2,Gasoline,CA,AHYXV02.4SW5,large car,7.0,21,32.0,25,7,Yes
HYUNDAI Sonata,2.4,4,Auto-5,2,Gasoline,CA,AHYXV02.4SW5,large car,7.0,22,32.0,25,7,Yes
HYUNDAI Sonata,3.3,6,Auto-5,2,Gasoline,CA,AHYXV03.3NW5,large car,7.0,19,29.0,22,6,Yes
HYUNDAI Sonata,2.4,4,Man-5,2,Gasoline,FA,AHYXV02.4SW5,large car,6.0,21,32.0,25,7,Yes
HYUNDAI Sonata,2.4,4,Auto-5,2,Gasoline,FA,AHYXV02.4SW5,large car,6.0,22,32.0,25,7,Yes
HYUNDAI Sonata,3.3,6,Auto-5,2,Gasoline,FA,AHYXV03.3NW5,large car,6.0,19,29.0,22,6,No
HYUNDAI Tucson,2.4,4,Auto-6,2,Gasoline,CA,AHYXT02.4LPC,SUV,9.5,23,31.0,26,7,Yes
HYUNDAI Tucson,2.4,4,Auto-6,4,Gasoline,CA,AHYXT02.4LPC,SUV,9.5,21,28.0,24,7,Yes
HYUNDAI Tucson,2.4,4,Man-6,2,Gasoline,CA,AHYXT02.4LW5,SUV,7.0,22,30.0,25,7,Yes
