Vehicle_Model,Engine_Displacement_L,Engine_Cylinders,Transmission_Type,Drive,Fuel,Cert_Region,Underhood_Id,Veh_Class,Air_Pollution_Score,City_Mpg,Hwy_Mpg,Combined_Mpg,Greenhouse_Gas_Score,Smartway
AUDI A6,3.1,6,Auto-AV,2,Gasoline,CA,8ADXV03.1374,midsize car,6.0,18,27.0,21,6,No
AUDI A6,4.2,8,Auto-S6,4,Gasoline,FA,8ADXV04.2365,midsize car,6.0,16,23.0,18,5,No
AUDI A6,4.2,8,Auto-S6,4,Gasoline,CA,8ADXV04.2365,midsize car,6.0,16,23.0,18,5,No
AUDI A6 Avant,3.1,6,Auto-S6,4,Gasoline,FA,8ADXV03.1374,station wagon,6.0,17,25.0,20,6,No
AUDI A6 Avant,3.1,6,Auto-S6,4,Gasoline,CA,8ADXV03.1374,station wagon,6.0,17,25.0,20,6,No
AUDI A8,4.2,8,Auto-S6,4,Gasoline,FA,8ADXV04.2365,midsize car,6.0,16,23.0,18,5,No
AUDI A8,4.2,8,Auto-S6,4,Gasoline,CA,8ADXV04.2365,midsize car,6.0,16,23.0,18,5,No
AUDI A8 L,4.2,8,Auto-S6,4,Gasoline,FA,8ADXV04.2365,large car,6.0,16,23.0,18,5,No
AUDI A8 L,4.2,8,Auto-S6,4,Gasoline,CA,8ADXV04.2365,large car,6.0,16,23.0,18,5,No
AUDI A8 L,6.0,12,Auto-S6,4,Gasoline,FA,8ADXV06.0359,large car,6.0,13,19.0,15,3,No
AUDI A8 L,6.0,12,Auto-S6,4,Gasoline,CA,8ADXV06.0359,large car,6.0,13,19.0,15,3,No
AUDI Q7,3.6,6,Auto-S6,4,Gasoline,FA,8VWXT03.6276,SUV,6.0,14,20.0,16,4,No
AUDI Q7,3.6,6,Auto-S6,4,Gasoline,CA,8VWXT03.6276,SUV,6.0,14,20.0,16,4,No
AUDI Q7,4.2,8,Auto-S6,4,Gasoline,FA,8ADXT04.2358,SUV,6.0,12,17.0,14,2,No
AUDI Q7,4.2,8,Auto-S6,4,Gasoline,CA,8ADXT04.2358,SUV,6.0,12,17.0,14,2,No
AUDI R8,4.2,8,Auto-S6,4,Gasoline,FA,8ADXV04.2375,small car,6.0,13,19.0,15,3,No
AUDI R8,4.2,8,Man-6,4,Gasoline,FA,8ADXV04.2375,small car,6.0,13,20.0,15,3,No
AUDI R8,4.2,8,Auto-S6,4,Gasoline,CA,8ADXV04.2375,small car,6.0,13,19.0,15,3,No
AUDI R8,4.2,8,Man-6,4,Gasoline,CA,8ADXV04.2375,small car,6.0,13,20.0,15,3,No
AUDI RS4,4.2,8,Man-6,4,Gasoline,FA,8ADXV04.2375,small car,6.0,13,20.0,15,3,No
AUDI RS4,4.2,8,Man-6,4,Gasoline,CA,8ADXV04.2375,small car,6.0,13,20.0,15,3,No
AUDI RS4 Cabriolet,4.2,8,Man-6,4,Gasoline,FA,8ADXV04.2375,small car,6.0,12,19.0,14,2,No
AUDI RS4 Cabriolet,4.2,8,Man-6,4,Gasoline,CA,8ADXV04.2375,small car,6.0,12,19.0,14,2,No
AUDI S4,4.2,8,Man-6,4,Gasoline,FA,8ADXV04.2355,small car,6.0,13,20.0,15,3,No
AUDI S4,4.2,8,Auto-S6,4,Gasoline,FA,8ADXV04.2355,small car,6.0,14,21.0,16,4,No
AUDI S4,4.2,8,Man-6,4,Gasoline,CA,8ADXV04.2355,small car,6.0,13,20.0,15,3,No
AUDI S4,4.2,8,Auto-S6,4,Gasoline,CA,8ADXV04.2355,small car,6.0,14,21.0,16,4,No
AUDI S4 Avant,4.2,8,Man-6,4,Gasoline,FA,8ADXV04.2355,station wagon,6.0,13,20.0,15,3,No
AUDI S4 Avant,4.2,8,Auto-S6,4,Gasoline,FA,8ADXV04.2355,station wagon,6.0,14,21.0,16,4,No
AUDI S4 Avant,4.2,8,Man-6,4,Gasoline,CA,8ADXV04.2355,station wagon,6.0,13,20.0,15,3,No
AUDI S4 Avant,4.2,8,Auto-S6,4,Gasoline,CA,8ADXV04.2355,station wagon,6.0,14,21.0,16,4,No
AUDI S4 Cabriolet,4.2,8,Man-6,4,Gasoline,FA,8ADXV04.2355,small car,6.0,13,19.0,15,3,No
AUDI S4 Cabriolet,4.2,8,Auto-S6,4,Gasoline,FA,8ADXV04.2355,small car,6.0,14,21.0,16,4,No
AUDI S4 Cabriolet,4.2,8,Man-6,4,Gasoline,CA,8ADXV04.2355,small car,6.0,13,19.0,15,3,No
AUDI S4 Cabriolet,4.2,8,Auto-S6,4,Gasoline,CA,8ADXV04.2355,small car,6.0,14,21.0,16,4,No
AUDI S5,4.2,8,Man-6,4,Gasoline,FA,8ADXV04.2365,small car,6.0,14,21.0,16,4,No
AUDI S5,4.2,8,Man-6,4,Gasoline,CA,8ADXV04.2365,small car,6.0,14,21.0,16,4,No
AUDI S6,5.2,10,Auto-S6,4,Gasoline,FA,8ADXV05.2385,midsize car,6.0,14,19.0,16,4,No
AUDI S6,5.2,10,Auto-S6,4,Gasoline,CA,8ADXV05.2385,midsize car,6.0,14,19.0,16,4,No
AUDI S8,5.2,10,Auto-S6,4,Gasoline,FA,8ADXV05.2385,midsize car,6.0,13,19.0,15,3,No
AUDI S8,5.2,10,Auto-S6,4,Gasoline,CA,8ADXV05.2385,midsize car,6.0,13,19.0,15,3,No
AUDI TT Coupe,2.0,4,Auto-S6,2,Gasoline,CA,8ADXV02.0366,small car,7.0,23,31.0,26,8,Yes
AUDI TT Coupe,2.0,4,Auto-S6,2,Gasoline,FA,8ADXV02.0366,small car,6.0,23,31.0,26,8,Yes
AUDI TT Coupe,3.2,6,Man-6,4,Gasoline,FA,8VWXV03.2535,small car,6.0,17,24.0,19,5,No
AUDI TT Coupe,3.2,6,Auto-S6,4,Gasoline,FA,8VWXV03.2535,small car,6.0,18,24.0,20,6,No
AUDI TT Coupe,3.2,6,Man-6,4,Gasoline,CA,8VWXV03.2535,small car,6.0,17,24.0,19,5,No
AUDI TT Coupe,3.2,6,Auto-S6,4,Gasoline,CA,8VWXV03.2535,small car,6.0,18,24.0,20,6,No
AUDI TT Roadster,2.0,4,Auto-S6,2,Gasoline,CA,8ADXV02.0366,small car,7.0,22,29.0,25,7,Yes
AUDI TT Roadster,2.0,4,Auto-S6,2,Gasoline,FA,8ADXV02.0366,small car,6.0,22,29.0,25,7,Yes
AUDI TT Roadster,3.2,6,Man-6,4,Gasoline,FA,8VWXV03.2535,small car,6.0,17,24.0,19,5,No
AUDI TT Roadster,3.2,6,Auto-S6,4,Gasoline,FA,8VWXV03.2535,small car,6.0,18,24.0,20,6,No
AUDI TT Roadster,3.2,6,Man-6,4,Gasoline,CA,8VWXV03.2535,small car,6.0,17,24.0,19,5,No
AUDI TT Roadster,3.2,6,Auto-S6,4,Gasoline,CA,8VWXV03.2535,small car,6.0,18,24.0,20,6,No
BENTLEY Arnage,6.7,8,Auto-S6,2,Gasoline,FA,8BEXV06.7TTC,large car,6.0,9,15.0,11,0,No
BENTLEY Arnage,6.7,8,Auto-S6,2,Gasoline,FA,8BEXV06.7TTC,midsize car,6.0,10,15.0,11,0,No
BENTLEY Arnage,6.7,8,Auto-S6,2,Gasoline,CA,8BEXV06.7TTC,large car,6.0,9,15.0,11,0,No
BENTLEY Arnage,6.7,8,Auto-S6,2,Gasoline,CA,8BEXV06.7TTC,midsize car,6.0,10,15.0,11,0,No
BENTLEY Azure,6.7,8,Auto-S6,2,Gasoline,FA,8BEXV06.7TTC,small car,6.0,9,15.0,11,0,No
BENTLEY Azure,6.7,8,Auto-S6,2,Gasoline,CA,8BEXV06.7TTC,small car,6.0,9,15.0,11,0,No
BENTLEY Continental Flying Spur,6.0,12,Auto-S6,4,Gasoline,FA,8BEXV06.0501,midsize car,6.0,10,17.0,12,0,No
BENTLEY Continental Flying Spur,6.0,12,Auto-S6,4,Gasoline,CA,8BEXV06.0501,midsize car,6.0,10,17.0,12,0,No
BENTLEY Continental GT,6.0,12,Auto-S6,4,Gasoline,FA,8BEXV06.0501,small car,6.0,10,17.0,13,1,No
BENTLEY Continental GT,6.0,12,Auto-S6,4,Gasoline,CA,8BEXV06.0501,small car,6.0,10,17.0,13,1,No
BENTLEY Continental GTC,6.0,12,Auto-S6,4,Gasoline,FA,8BEXV06.0501,small car,6.0,10,17.0,12,0,No
BENTLEY Continental GTC,6.0,12,Auto-S6,4,Gasoline,CA,8BEXV06.0501,small car,6.0,10,17.0,12,0,No
BMW 328ci,3.0,6,Man-6,2,Gasoline,CA,8BMXV03.0N51,small car,9.5,20,30.0,24,7,Yes
BMW 328ci,3.0,6,Auto-S6,2,Gasoline,CA,8BMXV03.0N51,small car,9.5,23,31.0,25,7,Yes
BMW 328ci,3.0,6,Man-6,2,Gasoline,CA,8BMXB03.0N52,small car,7.0,20,30.0,24,7,Yes
BMW 328ci,3.0,6,Auto-S6,2,Gasoline,CA,8BMXB03.0N52,small car,7.0,23,31.0,25,7,Yes
BMW 328ci,3.0,6,Man-6,2,Gasoline,FA,8BMXB03.0N52,small car,6.0,20,30.0,24,7,Yes
BMW 328ci,3.0,6,Man-6,2,Gasoline,FA,8BMXV03.0N51,small car,6.0,20,30.0,24,7,Yes
BMW 328ci,3.0,6,Auto-S6,2,Gasoline,FA,8BMXB03.0N52,small car,6.0,23,31.0,25,7,Yes
BMW 328ci,3.0,6,Auto-S6,2,Gasoline,FA,8BMXV03.0N51,small car,6.0,23,31.0,25,7,Yes
BMW 328ci Convertible,3.0,6,Man-6,2,Gasoline,CA,8BMXV03.0N51,small car,9.5,19,29.0,22,6,Yes
BMW 328ci Convertible,3.0,6,Auto-S6,2,Gasoline,CA,8BMXV03.0N51,small car,9.5,20,30.0,24,7,Yes
BMW 328ci Convertible,3.0,6,Man-6,2,Gasoline,CA,8BMXB03.0N52,small car,7.0,19,29.0,22,6,Yes
BMW 328ci Convertible,3.0,6,Auto-S6,2,Gasoline,CA,8BMXB03.0N52,small car,7.0,20,30.0,24,7,Yes
BMW 328ci Convertible,3.0,6,Man-6,2,Gasoline,FA,8BMXB03.0N52,small car,6.0,19,29.0,22,6,No
BMW 328ci Convertible,3.0,6,Man-6,2,Gasoline,FA,8BMXV03.0N51,small car,6.0,19,29.0,22,6,No
BMW 328ci Convertible,3.0,6,Auto-S6,2,Gasoline,FA,8BMXB03.0N52,small car,6.0,20,30.0,24,7,Yes
BMW 328ci Convertible,3.0,6,Auto-S6,2,Gasoline,FA,8BMXV03.0N51,small car,6.0,20,30.0,24,7,Yes
BMW 328cxi,3.0,6,Auto-S6,4,Gasoline,CA,8BMXV03.0N51,small car,9.5,20,27.0,23,7,Yes
BMW 328cxi,3.0,6,Man-6,4,Gasoline,CA,8BMXB03.0N52,small car,7.0,19,28.0,22,6,Yes
BMW 328cxi,3.0,6,Auto-S6,4,Gasoline,CA,8BMXB03.0N52,small car,7.0,20,27.0,23,7,Yes
BMW 328cxi,3.0,6,Man-6,4,Gasoline,FA,8BMXB03.0N52,small car,6.0,19,28.0,22,6,No
BMW 328cxi,3.0,6,Auto-S6,4,Gasoline,FA,8BMXB03.0N52,small car,6.0,20,27.0,23,7,Yes
BMW 328cxi,3.0,6,Auto-S6,4,Gasoline,FA,8BMXV03.0N51,small car,6.0,20,27.0,23,7,Yes
BMW 328i,3.0,6,Man-6,2,Gasoline,CA,8BMXV03.0N51,small car,9.5,20,30.0,24,7,Yes
BMW 328i,3.0,6,Auto-S6,2,Gasoline,CA,8BMXV03.0N51,small car,9.5,23,31.0,25,7,Yes
BMW 328i,3.0,6,Man-6,2,Gasoline,CA,8BMXB03.0N52,small car,7.0,20,30.0,24,7,Yes
BMW 328i,3.0,6,Auto-S6,2,Gasoline,CA,8BMXB03.0N52,small car,7.0,23,31.0,25,7,Yes
BMW 328i,3.0,6,Man-6,2,Gasoline,FA,8BMXB03.0N52,small car,6.0,20,30.0,24,7,Yes
BMW 328i,3.0,6,Man-6,2,Gasoline,FA,8BMXV03.0N51,small car,6.0,20,30.0,24,7,Yes
BMW 328i,3.0,6,Auto-S6,2,Gasoline,FA,8BMXB03.0N52,small car,6.0,23,31.0,25,7,Yes
BMW 328i,3.0,6,Auto-S6,2,Gasoline,FA,8BMXV03.0N51,small car,6.0,23,31.0,25,7,Yes
BMW 328i Sport Wagon,3.0,6,Man-6,2,Gasoline,CA,8BMXB03.0N52,station wagon,7.0,19,29.0,22,6,Yes
BMW 328i Sport Wagon,3.0,6,Man-6,2,Gasoline,FA,8BMXB03.0N52,station wagon,6.0,19,29.0,22,6,No
BMW 328xi,3.0,6,Auto-S6,4,Gasoline,CA,8BMXV03.0N51,small car,9.5,20,27.0,23,7,Yes
BMW 328xi,3.0,6,Man-6,4,Gasoline,CA,8BMXB03.0N52,small car,7.0,19,28.0,22,6,Yes
BMW 328xi,3.0,6,Auto-S6,4,Gasoline,CA,8BMXB03.0N52,small car,7.0,20,27.0,23,7,Yes
BMW 328xi,3.0,6,Man-6,4,Gasoline,FA,8BMXB03.0N52,small car,6.0,19,28.0,22,6,No
BMW 328xi,3.0,6,Auto-S6,4,Gasoline,FA,8BMXB03.0N52,small car,6.0,20,27.0,23,7,Yes
BMW 328xi,3.0,6,Auto-S6,4,Gasoline,FA,8BMXV03.0N51,small car,6.0,20,27.0,23,7,Yes
BMW 328xi Sport Wagon,3.0,6,Man-6,4,Gasoline,CA,8BMXB03.0N52,station wagon,7.0,19,28.0,22,6,Yes
BMW 328xi Sport Wagon,3.0,6,Auto-S6,4,Gasoline,CA,8BMXB03.0N52,station wagon,7.0,20,27.0,23,7,Yes
BMW 328xi Sport Wagon,3.0,6,Man-6,4,Gasoline,FA,8BMXB03.0N52,station wagon,6.0,19,28.0,22,6,No
BMW 328xi Sport Wagon,3.0,6,Auto-S6,4,Gasoline,FA,8BMXB03.0N52,station wagon,6.0,20,27.0,23,7,Yes
BMW 335ci,3.0,6,Man-6,2,Gasoline,FA,8BMXV03.0N54,small car,6.0,19,28.0,22,6,No
BMW 335ci,3.0,6,Auto-S6,2,Gasoline,FA,8BMXV03.0N54,small car,6.0,20,28.0,23,7,Yes
BMW 335ci,3.0,6,Man-6,2,Gasoline,CA,8BMXV03.0N54,small car,6.0,19,28.0,22,6,No
BMW 335ci,3.0,6,Auto-S6,2,Gasoline,CA,8BMXV03.0N54,small car,6.0,20,28.0,23,7,Yes
BMW 335ci Convertible,3.0,6,Man-6,2,Gasoline,FA,8BMXV03.0N54,small car,6.0,19,28.0,22,6,No
BMW 335ci Convertible,3.0,6,Auto-S6,2,Gasoline,FA,8BMXV03.0N54,small car,6.0,20,28.0,23,7,Yes
BMW 335ci Convertible,3.0,6,Man-6,2,Gasoline,CA,8BMXV03.0N54,small car,6.0,19,28.0,22,6,No
BMW 335ci Convertible,3.0,6,Auto-S6,2,Gasoline,CA,8BMXV03.0N54,small car,6.0,20,28.0,23,7,Yes
BMW 335cxi,3.0,6,Man-6,4,Gasoline,FA,8BMXV03.0N54,small car,6.0,18,27.0,21,6,No
BMW 335cxi,3.0,6,Auto-S6,4,Gasoline,FA,8BMXV03.0N54,small car,6.0,19,27.0,22,6,No
BMW 335cxi,3.0,6,Man-6,4,Gasoline,CA,8BMXV03.0N54,small car,6.0,18,27.0,21,6,No
BMW 335cxi,3.0,6,Auto-S6,4,Gasoline,CA,8BMXV03.0N54,small car,6.0,19,27.0,22,6,No
BMW 335i,3.0,6,Man-6,2,Gasoline,FA,8BMXV03.0N54,small car,6.0,19,28.0,22,6,No
BMW 335i,3.0,6,Auto-S6,2,Gasoline,FA,8BMXV03.0N54,small car,6.0,20,28.0,23,7,Yes
BMW 335i,3.0,6,Man-6,2,Gasoline,CA,8BMXV03.0N54,small car,6.0,19,28.0,22,6,No
BMW 335i,3.0,6,Auto-S6,2,Gasoline,CA,8BMXV03.0N54,small car,6.0,20,28.0,23,7,Yes
BMW 335xi,3.0,6,Man-6,4,Gasoline,FA,8BMXV03.0N54,small car,6.0,18,27.0,21,6,No
BMW 335xi,3.0,6,Auto-S6,4,Gasoline,FA,8BMXV03.0N54,small car,6.0,19,27.0,22,6,No
BMW 335xi,3.0,6,Man-6,4,Gasoline,CA,8BMXV03.0N54,small car,6.0,18,27.0,21,6,No
BMW 335xi,3.0,6,Auto-S6,4,Gasoline,CA,8BMXV03.0N54,small car,6.0,19,27.0,22,6,No
BMW 528i,3.0,6,Auto-S6,2,Gasoline,CA,8BMXB03.0N52,midsize car,7.0,20,30.0,24,7,Yes
BMW 528i,3.0,6,Man-6,2,Gasoline,CA,8BMXB03.0N52,midsize car,7.0,20,30.0,24,7,Yes
BMW 528i,3.0,6,Auto-S6,2,Gasoline,FA,8BMXB03.0N52,midsize car,6.0,20,30.0,24,7,Yes
BMW 528i,3.0,6,Man-6,2,Gasoline,FA,8BMXB03.0N52,midsize car,6.0,20,30.0,24,7,Yes
BMW 528xi,3.0,6,Man-6,4,Gasoline,CA,8BMXB03.0N52,midsize car,7.0,19,28.0,22,6,Yes
BMW 528xi,3.0,6,Auto-S6,4,Gasoline,CA,8BMXB03.0N52,midsize car,7.0,20,27.0,23,7,Yes
BMW 528xi,3.0,6,Man-6,4,Gasoline,FA,8BMXB03.0N52,midsize car,6.0,19,28.0,22,6,No
BMW 528xi,3.0,6,Auto-S6,4,Gasoline,FA,8BMXB03.0N52,midsize car,6.0,20,27.0,23,7,Yes
BMW 535i,3.0,6,Man-6,2,Gasoline,FA,8BMXV03.0N54,midsize car,6.0,19,28.0,22,6,No
BMW 535i,3.0,6,Auto-S6,2,Gasoline,FA,8BMXV03.0N54,midsize car,6.0,20,28.0,23,7,Yes
BMW 535i,3.0,6,Man-6,2,Gasoline,CA,8BMXV03.0N54,midsize car,6.0,19,28.0,22,6,No
BMW 535i,3.0,6,Auto-S6,2,Gasoline,CA,8BMXV03.0N54,midsize car,6.0,20,28.0,23,7,Yes
BMW 535xi,3.0,6,Man-6,4,Gasoline,FA,8BMXV03.0N54,midsize car,6.0,18,27.0,21,6,No
BMW 535xi,3.0,6,Auto-S6,4,Gasoline,FA,8BMXV03.0N54,midsize car,6.0,19,27.0,22,6,No
BMW 535xi,3.0,6,Man-6,4,Gasoline,CA,8BMXV03.0N54,midsize car,6.0,18,27.0,21,6,No
BMW 535xi,3.0,6,Auto-S6,4,Gasoline,CA,8BMXV03.0N54,midsize car,6.0,19,27.0,22,6,No
BMW 535xi Sport Wagon,3.0,6,Man-6,4,Gasoline,FA,8BMXV03.0N54,station wagon,6.0,17,25.0,20,6,No
BMW 535xi Sport Wagon,3.0,6,Auto-S6,4,Gasoline,FA,8BMXV03.0N54,station wagon,6.0,18,26.0,21,6,No
BMW 535xi Sport Wagon,3.0,6,Man-6,4,Gasoline,CA,8BMXV03.0N54,station wagon,6.0,17,25.0,20,6,No
BMW 535xi Sport Wagon,3.0,6,Auto-S6,4,Gasoline,CA,8BMXV03.0N54,station wagon,6.0,18,26.0,21,6,No
BMW 550i,4.8,8,Man-6,2,Gasoline,CA,8BMXV04.8UL2,midsize car,7.0,17,24.0,19,5,No
BMW 550i,4.8,8,Auto-S6,2,Gasoline,CA,8BMXV04.8UL2,midsize car,7.0,17,25.0,20,6,Yes
BMW 550i,4.8,8,Man-6,2,Gasoline,FA,8BMXV04.8UL2,midsize car,6.0,17,24.0,19,5,No
BMW 550i,4.8,8,Auto-S6,2,Gasoline,FA,8BMXV04.8UL2,midsize car,6.0,17,25.0,20,6,No
BMW 650ci,4.8,8,Man-6,2,Gasoline,CA,8BMXV04.8UL2,small car,7.0,17,24.0,19,5,No
BMW 650ci,4.8,8,Auto-S6,2,Gasoline,CA,8BMXV04.8UL2,small car,7.0,17,25.0,20,6,Yes
BMW 650ci,4.8,8,Man-6,2,Gasoline,FA,8BMXV04.8UL2,small car,6.0,17,24.0,19,5,No
BMW 650ci,4.8,8,Auto-S6,2,Gasoline,FA,8BMXV04.8UL2,small car,6.0,17,25.0,20,6,No
BMW 650ci Convertible,4.8,8,Man-6,2,Gasoline,CA,8BMXV04.8UL2,small car,7.0,16,22.0,18,5,No
BMW 650ci Convertible,4.8,8,Auto-S6,2,Gasoline,CA,8BMXV04.8UL2,small car,7.0,17,25.0,20,6,Yes
BMW 650ci Convertible,4.8,8,Man-6,2,Gasoline,FA,8BMXV04.8UL2,small car,6.0,16,22.0,18,5,No
BMW 650ci Convertible,4.8,8,Auto-S6,2,Gasoline,FA,8BMXV04.8UL2,small car,6.0,17,25.0,20,6,No
BMW 750i,4.8,8,Auto-S6,2,Gasoline,CA,8BMXV04.8UL2,large car,7.0,17,25.0,20,6,Yes
BMW 750i,4.8,8,Auto-S6,2,Gasoline,FA,8BMXV04.8UL2,large car,6.0,17,25.0,20,6,No
BMW 750li,4.8,8,Auto-S6,2,Gasoline,CA,8BMXV04.8UL2,large car,7.0,17,25.0,20,6,Yes
BMW 750li,4.8,8,Auto-S6,2,Gasoline,FA,8BMXV04.8UL2,large car,6.0,17,25.0,20,6,No
BMW 760li,6.0,12,Auto-S6,2,Gasoline,FA,8BMXV06.0LE2,large car,6.0,14,22.0,17,4,No
