Vehicle_Model,Engine_Displacement_L,Engine_Cylinders,Transmission_Type,Drive,Fuel,Cert_Region,Underhood_Id,Veh_Class,Air_Pollution_Score,City_Mpg,Hwy_Mpg,Combined_Mpg,Greenhouse_Gas_Score,Smartway
ALFA ROMEO 4C,1.8,4,AutoMan-6,2,Gasoline,CA,JCRXV01.85P0,small car,1.0,24,34.0,28,6,No
ALFA ROMEO 4C,1.8,4,AutoMan-6,2,Gasoline,FA,JCRXV01.85P0,small car,1.0,24,34.0,28,6,No
ALFA ROMEO Giulia,2.0,4,Auto-8,2,Gasoline,FA,JCRXJ02.05P0,midsize car,3.0,24,33.0,27,6,No
ALFA ROMEO Giulia,2.9,6,Auto-8,2,Gasoline,CA,JCRXJ02.95P0,midsize car,3.0,17,24.0,20,4,No
ALFA ROMEO Giulia,2.9,6,Auto-8,2,Gasoline,FA,JCRXJ02.95P0,midsize car,3.0,17,24.0,20,4,No
ALFA ROMEO Giulia AWD,2.0,4,Auto-8,4,Gasoline,FA,JCRXJ02.05P0,midsize car,3.0,23,31.0,26,5,No
ALFA ROMEO Stelvio AWD,2.0,4,Auto-8,4,Gasoline,FA,JCRXJ02.05P0,small SUV,3.0,22,28.0,24,5,No
ALFA ROMEO Stelvio AWD,2.9,6,Auto-8,4,Gasoline,CA,JCRXJ02.95P0,small SUV,3.0,17,23.0,19,3,No
ALFA ROMEO Stelvio AWD,2.9,6,Auto-8,4,Gasoline,FA,JCRXJ02.95P0,small SUV,3.0,17,23.0,19,3,No
ASTON MARTIN DB11,4.0,8,SemiAuto-8,2,Gasoline,FA,JASXV04.0AES,small car,3.0,18,24.0,20,4,No
ASTON MARTIN DB11,4.0,8,SemiAuto-8,2,Gasoline,CA,JASXV04.0AES,small car,3.0,18,24.0,20,4,No
ASTON MARTIN DB11,5.2,12,SemiAuto-8,2,Gasoline,FA,JASXV05.2AM5,small car,3.0,15,21.0,17,3,No
ASTON MARTIN DB11,5.2,12,SemiAuto-8,2,Gasoline,CA,JASXV05.2AM5,small car,3.0,15,21.0,17,3,No
ASTON MARTIN Rapide S,6.0,12,SemiAuto-8,2,Gasoline,FA,JASXV06.0VHB,small car,3.0,14,21.0,17,3,No
ASTON MARTIN Rapide S,6.0,12,SemiAuto-8,2,Gasoline,CA,JASXV06.0VHB,small car,3.0,14,21.0,17,3,No
"ASTON MARTIN Vanquish, S and Zagato",6.0,12,SemiAuto-8,2,Gasoline,FA,JASXV06.0VHB,small car,3.0,13,21.0,16,2,No
"ASTON MARTIN Vanquish, S and Zagato",6.0,12,SemiAuto-8,2,Gasoline,CA,JASXV06.0VHB,small car,3.0,13,21.0,16,2,No
AUDI A3,2.0,4,AMS-6,4,Gasoline,CA,JVGAV02.0APA,small car,7.0,24,31.0,27,6,No
AUDI A3,2.0,4,AMS-6,4,Gasoline,FA,JVGAV02.0APA,small car,7.0,24,31.0,27,6,No
AUDI A3,2.0,4,AMS-7,2,Gasoline,CA,JVGAJ02.0A3A,small car,7.0,26,35.0,29,6,No
AUDI A3,2.0,4,AMS-7,2,Gasoline,FA,JVGAJ02.0A3A,small car,7.0,26,35.0,29,6,No
AUDI A3 Cabriolet,2.0,4,AMS-6,4,Gasoline,CA,JVGAV02.0APA,small car,7.0,22,30.0,25,5,No
AUDI A3 Cabriolet,2.0,4,AMS-6,4,Gasoline,FA,JVGAV02.0APA,small car,7.0,22,30.0,25,5,No
AUDI A3 Cabriolet,2.0,4,AMS-7,2,Gasoline,CA,JVGAJ02.0A3A,small car,7.0,25,33.0,28,6,No
AUDI A3 Cabriolet,2.0,4,AMS-7,2,Gasoline,FA,JVGAJ02.0A3A,small car,7.0,25,33.0,28,6,No
AUDI A4,2.0,4,AMS-7,4,Gasoline,CA,JVGAV02.0A7C,small car,5.0,24,34.0,27,6,No
AUDI A4,2.0,4,AMS-7,4,Gasoline,FA,JVGAV02.0A7C,small car,5.0,24,34.0,27,6,No
AUDI A4,2.0,4,Man-6,4,Gasoline,CA,JVGAJ02.0AAC,small car,3.0,24,33.0,27,6,No
AUDI A4,2.0,4,Man-6,4,Gasoline,FA,JVGAJ02.0AAC,small car,3.0,24,33.0,27,6,No
AUDI A4 Ultra,2.0,4,AMS-7,2,Gasoline,CA,JVGAJ02.0AAC,small car,3.0,27,37.0,31,7,Yes
AUDI A4 Ultra,2.0,4,AMS-7,2,Gasoline,FA,JVGAJ02.0AAC,small car,3.0,27,37.0,31,7,Yes
AUDI A5,2.0,4,AMS-7,4,Gasoline,CA,JVGAV02.0A7C,small car,5.0,24,34.0,27,6,No
AUDI A5,2.0,4,AMS-7,4,Gasoline,FA,JVGAV02.0A7C,small car,5.0,24,34.0,27,6,No
AUDI A5,2.0,4,Man-6,4,Gasoline,CA,JVGAJ02.0AAC,small car,3.0,24,33.0,27,6,No
AUDI A5,2.0,4,Man-6,4,Gasoline,FA,JVGAJ02.0AAC,small car,3.0,24,33.0,27,6,No
AUDI A5 Cabriolet,2.0,4,AMS-7,4,Gasoline,CA,JVGAV02.0A7C,small car,5.0,24,34.0,27,6,No
AUDI A5 Cabriolet,2.0,4,AMS-7,4,Gasoline,FA,JVGAV02.0A7C,small car,5.0,24,34.0,27,6,No
AUDI A5 Sportback quattro,2.0,4,AMS-7,4,Gasoline,CA,JVGAV02.0A7C,midsize car,5.0,24,34.0,27,6,No
AUDI A5 Sportback quattro,2.0,4,AMS-7,4,Gasoline,FA,JVGAV02.0A7C,midsize car,5.0,24,34.0,27,6,No
AUDI A6,2.0,4,AMS-7,2,Gasoline,CA,JVGAV02.0A7C,midsize car,5.0,25,34.0,28,6,No
AUDI A6,2.0,4,AMS-7,2,Gasoline,FA,JVGAV02.0A7C,midsize car,5.0,25,34.0,28,6,No
AUDI A6,2.0,4,SemiAuto-8,4,Gasoline,CA,JVGAV02.0A7C,midsize car,5.0,22,31.0,26,5,No
AUDI A6,2.0,4,SemiAuto-8,4,Gasoline,FA,JVGAV02.0A7C,midsize car,5.0,22,31.0,26,5,No
AUDI A6,3.0,6,SemiAuto-8,4,Gasoline,FA,JVGAJ03.0AUE,midsize car,3.0,20,29.0,23,5,No
AUDI A6,3.0,6,SemiAuto-8,4,Gasoline,CA,JVGAJ03.0AUE,midsize car,3.0,20,29.0,23,5,No
AUDI A7,3.0,6,SemiAuto-8,4,Gasoline,FA,JVGAJ03.0AUE,midsize car,3.0,20,29.0,23,5,No
AUDI A7,3.0,6,SemiAuto-8,4,Gasoline,CA,JVGAJ03.0AUE,midsize car,3.0,20,29.0,23,5,No
AUDI A8 L,3.0,6,SemiAuto-8,4,Gasoline,FA,JVGAJ03.0AUE,large car,3.0,19,29.0,22,4,No
AUDI A8 L,3.0,6,SemiAuto-8,4,Gasoline,CA,JVGAJ03.0AUE,large car,3.0,19,29.0,22,4,No
AUDI A8 L,4.0,8,SemiAuto-8,4,Gasoline,FA,JVGAV04.0NUA,large car,3.0,16,26.0,19,3,No
AUDI A8 L,4.0,8,SemiAuto-8,4,Gasoline,CA,JVGAV04.0NUA,large car,3.0,16,26.0,19,3,No
AUDI Q3,2.0,4,SemiAuto-6,2,Gasoline,FA,JVGAV02.0AUA,small car,3.0,20,28.0,23,5,No
AUDI Q3,2.0,4,SemiAuto-6,2,Gasoline,CA,JVGAV02.0AUA,small car,3.0,20,28.0,23,5,No
AUDI Q3,2.0,4,SemiAuto-6,4,Gasoline,FA,JVGAV02.0AUA,small car,3.0,20,28.0,23,5,No
AUDI Q3,2.0,4,SemiAuto-6,4,Gasoline,CA,JVGAV02.0AUA,small car,3.0,20,28.0,23,5,No
AUDI Q5,2.0,4,SemiAuto-7,4,Gasoline,CA,JVGAJ02.0AAC,small SUV,3.0,23,27.0,25,5,No
AUDI Q5,2.0,4,SemiAuto-7,4,Gasoline,FA,JVGAJ02.0AAC,small SUV,3.0,23,27.0,25,5,No
AUDI Q7,2.0,4,SemiAuto-8,4,Gasoline,CA,JVGAJ02.0AAC,standard SUV,3.0,19,25.0,21,4,No
AUDI Q7,2.0,4,SemiAuto-8,4,Gasoline,FA,JVGAJ02.0AAC,standard SUV,3.0,19,25.0,21,4,No
AUDI Q7,3.0,6,SemiAuto-8,4,Gasoline,FA,JVGAJ03.0AUE,standard SUV,3.0,19,25.0,21,4,No
AUDI Q7,3.0,6,SemiAuto-8,4,Gasoline,CA,JVGAJ03.0AUE,standard SUV,3.0,19,25.0,21,4,No
AUDI R8,5.2,10,AMS-7,2,Gasoline,CA,JVGAV05.2NBE,small car,1.0,14,25.0,18,3,No
AUDI R8,5.2,10,AMS-7,2,Gasoline,FA,JVGAV05.2NBE,small car,1.0,14,25.0,18,3,No
AUDI R8,5.2,10,AMS-7,4,Gasoline,CA,JVGAV05.2NBE,small car,1.0,14,22.0,17,3,No
AUDI R8,5.2,10,AMS-7,4,Gasoline,FA,JVGAV05.2NBE,small car,1.0,14,22.0,17,3,No
AUDI R8 Spyder,5.2,10,AMS-7,2,Gasoline,CA,JVGAV05.2NBE,small car,1.0,14,25.0,18,3,No
AUDI R8 Spyder,5.2,10,AMS-7,2,Gasoline,FA,JVGAV05.2NBE,small car,1.0,14,25.0,18,3,No
AUDI R8 Spyder,5.2,10,AMS-7,4,Gasoline,CA,JVGAV05.2NBE,small car,1.0,14,22.0,17,3,No
AUDI R8 Spyder,5.2,10,AMS-7,4,Gasoline,FA,JVGAV05.2NBE,small car,1.0,14,22.0,17,3,No
AUDI RS3,2.5,5,AMS-7,4,Gasoline,CA,JVGAV02.5NAG,small car,3.0,19,28.0,22,4,No
AUDI RS3,2.5,5,AMS-7,4,Gasoline,FA,JVGAV02.5NAG,small car,3.0,19,28.0,22,4,No
AUDI RS5,2.9,6,AMS-8,4,Gasoline,CA,JVGAJ03.0N7F,small car,5.0,18,26.0,21,4,No
AUDI RS5,2.9,6,AMS-8,4,Gasoline,FA,JVGAJ03.0N7F,small car,5.0,18,26.0,21,4,No
AUDI RS7,4.0,8,SemiAuto-8,4,Gasoline,FA,JVGAV04.0NUA,midsize car,3.0,14,24.0,17,3,No
AUDI RS7,4.0,8,SemiAuto-8,4,Gasoline,CA,JVGAV04.0NUA,midsize car,3.0,14,24.0,17,3,No
AUDI S3,2.0,4,AMS-7,4,Gasoline,FA,JVGAV02.0AUA,small car,3.0,22,28.0,25,5,No
AUDI S3,2.0,4,AMS-7,4,Gasoline,CA,JVGAV02.0AUA,small car,3.0,22,28.0,25,5,No
AUDI S4,3.0,6,AMS-8,4,Gasoline,CA,JVGAJ03.0N7F,small car,5.0,21,30.0,24,5,No
AUDI S4,3.0,6,AMS-8,4,Gasoline,FA,JVGAJ03.0N7F,small car,5.0,21,30.0,24,5,No
AUDI S5,3.0,6,AMS-8,4,Gasoline,CA,JVGAJ03.0N7F,small car,5.0,21,30.0,24,5,No
AUDI S5,3.0,6,AMS-8,4,Gasoline,FA,JVGAJ03.0N7F,small car,5.0,21,30.0,24,5,No
AUDI S5 Cabriolet,3.0,6,AMS-8,4,Gasoline,CA,JVGAJ03.0N7F,small car,5.0,20,29.0,23,5,No
AUDI S5 Cabriolet,3.0,6,AMS-8,4,Gasoline,FA,JVGAJ03.0N7F,small car,5.0,20,29.0,23,5,No
AUDI S5 Sportback,3.0,6,AMS-8,4,Gasoline,CA,JVGAJ03.0N7F,midsize car,5.0,21,30.0,24,5,No
AUDI S5 Sportback,3.0,6,AMS-8,4,Gasoline,FA,JVGAJ03.0N7F,midsize car,5.0,21,30.0,24,5,No
AUDI S6,4.0,8,AMS-7,4,Gasoline,FA,JVGAV04.0NUA,midsize car,3.0,16,24.0,18,3,No
AUDI S6,4.0,8,AMS-7,4,Gasoline,CA,JVGAV04.0NUA,midsize car,3.0,16,24.0,18,3,No
AUDI S7,4.0,8,AMS-7,4,Gasoline,FA,JVGAV04.0NUA,midsize car,3.0,16,24.0,18,3,No
AUDI S7,4.0,8,AMS-7,4,Gasoline,CA,JVGAV04.0NUA,midsize car,3.0,16,24.0,18,3,No
AUDI S8,4.0,8,SemiAuto-8,4,Gasoline,FA,JVGAV04.0NUA,midsize car,3.0,14,24.0,18,3,No
AUDI S8,4.0,8,SemiAuto-8,4,Gasoline,CA,JVGAV04.0NUA,midsize car,3.0,14,24.0,18,3,No
AUDI SQ5,3.0,6,AMS-8,4,Gasoline,CA,JVGAJ03.0N7F,small SUV,5.0,19,24.0,21,4,No
AUDI SQ5,3.0,6,AMS-8,4,Gasoline,FA,JVGAJ03.0N7F,small SUV,5.0,19,24.0,21,4,No
AUDI TT Coupe,2.0,4,AMS-6,4,Gasoline,CA,JVGAV02.0APA,small car,7.0,23,30.0,26,5,No
AUDI TT Coupe,2.0,4,AMS-6,4,Gasoline,FA,JVGAV02.0APA,small car,7.0,23,30.0,26,5,No
AUDI TT RS,2.5,5,AMS-7,4,Gasoline,CA,JVGAV02.5NAG,small car,3.0,19,29.0,22,4,No
AUDI TT RS,2.5,5,AMS-7,4,Gasoline,FA,JVGAV02.5NAG,small car,3.0,19,29.0,22,4,No
AUDI TT Roadster,2.0,4,AMS-6,4,Gasoline,CA,JVGAV02.0APA,small car,7.0,23,30.0,26,5,No
AUDI TT Roadster,2.0,4,AMS-6,4,Gasoline,FA,JVGAV02.0APA,small car,7.0,23,30.0,26,5,No
AUDI TTS Coupe,2.0,4,AMS-6,4,Gasoline,FA,JVGAV02.0AUA,small car,3.0,23,27.0,25,5,No
AUDI TTS Coupe,2.0,4,AMS-6,4,Gasoline,CA,JVGAV02.0AUA,small car,3.0,23,27.0,25,5,No
AUDI allroad quattro,2.0,4,AMS-7,4,Gasoline,CA,JVGAV02.0A7C,station wagon,5.0,22,30.0,25,5,No
AUDI allroad quattro,2.0,4,AMS-7,4,Gasoline,FA,JVGAV02.0A7C,station wagon,5.0,22,30.0,25,5,No
BENTLEY Bentayga,6.0,12,SemiAuto-8,4,Gasoline,CA,JVGAT06.0EAR,standard SUV,3.0,12,19.0,15,2,No
BENTLEY Bentayga,6.0,12,SemiAuto-8,4,Gasoline,FA,JVGAT06.0EAR,standard SUV,3.0,12,19.0,15,2,No
BENTLEY Chiron,8.0,16,AMS-7,4,Gasoline,CA,JVGAV08.0GLB,small car,1.0,9,14.0,11,1,No
BENTLEY Chiron,8.0,16,AMS-7,4,Gasoline,FA,JVGAV08.0GLB,small car,1.0,9,14.0,11,1,No
BENTLEY Continental GT Convertible,6.0,12,SemiAuto-8,4,Gasoline,CA,JVGAV06.0VLN,small car,1.0,12,20.0,14,1,No
BENTLEY Continental GT Convertible,6.0,12,SemiAuto-8,4,Gasoline,FA,JVGAV06.0VLN,small car,1.0,12,20.0,14,1,No
BENTLEY Continental Supersports Convt,6.0,12,SemiAuto-8,4,Gasoline,CA,JVGAV06.0VLN,small car,1.0,12,20.0,14,1,No
BENTLEY Continental Supersports Convt,6.0,12,SemiAuto-8,4,Gasoline,FA,JVGAV06.0VLN,small car,1.0,12,20.0,14,1,No
BENTLEY Flying Spur,4.0,8,SemiAuto-8,4,Gasoline,FA,JVGAV04.0NUA,midsize car,3.0,13,22.0,16,2,No
BENTLEY Flying Spur,4.0,8,SemiAuto-8,4,Gasoline,CA,JVGAV04.0NUA,midsize car,3.0,13,22.0,16,2,No
BENTLEY Flying Spur,6.0,12,SemiAuto-8,4,Gasoline,CA,JVGAV06.0VLN,midsize car,1.0,12,20.0,14,1,No
BENTLEY Flying Spur,6.0,12,SemiAuto-8,4,Gasoline,FA,JVGAV06.0VLN,midsize car,1.0,12,20.0,14,1,No
BENTLEY Mulsanne,6.8,8,SemiAuto-8,2,Gasoline,CA,JVGAV06.8ELP,midsize car,1.0,11,18.0,14,1,No
BENTLEY Mulsanne,6.8,8,SemiAuto-8,2,Gasoline,FA,JVGAV06.8ELP,midsize car,1.0,11,18.0,14,1,No
BMW 230i Convertible,2.0,4,SemiAuto-8,2,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,24,34.0,27,6,No
BMW 230i Convertible,2.0,4,SemiAuto-8,2,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,24,34.0,27,6,No
BMW 230i Coupe,2.0,4,Man-6,2,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,21,32.0,25,5,No
BMW 230i Coupe,2.0,4,Man-6,2,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,21,32.0,25,5,No
BMW 230i Coupe,2.0,4,SemiAuto-8,2,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,24,35.0,28,6,No
BMW 230i Coupe,2.0,4,SemiAuto-8,2,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,24,35.0,28,6,No
BMW 230i xDrive Convertible,2.0,4,SemiAuto-8,4,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,23,33.0,27,6,No
BMW 230i xDrive Convertible,2.0,4,SemiAuto-8,4,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,23,33.0,27,6,No
BMW 230i xDrive Coupe,2.0,4,SemiAuto-8,4,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,24,33.0,27,6,No
BMW 230i xDrive Coupe,2.0,4,SemiAuto-8,4,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,24,33.0,27,6,No
BMW 320i,2.0,4,Man-6,2,Gasoline,FA,JBMXJ02.0N20,small car,3.0,23,35.0,27,6,No
BMW 320i,2.0,4,Man-6,2,Gasoline,CA,JBMXJ02.0N20,small car,3.0,23,35.0,27,6,No
BMW 320i,2.0,4,SemiAuto-8,2,Gasoline,FA,JBMXJ02.0N20,small car,3.0,24,35.0,28,6,No
BMW 320i,2.0,4,SemiAuto-8,2,Gasoline,CA,JBMXJ02.0N20,small car,3.0,24,35.0,28,6,No
BMW 320i,2.0,4,SemiAuto-8,4,Gasoline,FA,JBMXJ02.0N20,small car,3.0,23,34.0,27,6,No
BMW 320i,2.0,4,SemiAuto-8,4,Gasoline,CA,JBMXJ02.0N20,small car,3.0,23,34.0,27,6,No
BMW 328d,2.0,4,SemiAuto-8,2,Diesel,FA,JBMXV02.0N47,small car,3.0,31,43.0,36,7,Yes
BMW 328d,2.0,4,SemiAuto-8,2,Diesel,CA,JBMXV02.0N47,small car,3.0,31,43.0,36,7,Yes
BMW 328d,2.0,4,SemiAuto-8,4,Diesel,FA,JBMXV02.0N47,small car,3.0,30,40.0,34,6,No
BMW 328d,2.0,4,SemiAuto-8,4,Diesel,CA,JBMXV02.0N47,small car,3.0,30,40.0,34,6,No
BMW 328d Sports Wagon,2.0,4,SemiAuto-8,4,Diesel,FA,JBMXV02.0N47,station wagon,3.0,30,40.0,34,6,No
BMW 328d Sports Wagon,2.0,4,SemiAuto-8,4,Diesel,CA,JBMXV02.0N47,station wagon,3.0,30,40.0,34,6,No
BMW 330i,2.0,4,Man-6,2,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,21,32.0,25,5,No
BMW 330i,2.0,4,Man-6,2,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,21,32.0,25,5,No
BMW 330i,2.0,4,SemiAuto-8,2,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,24,34.0,27,6,No
BMW 330i,2.0,4,SemiAuto-8,2,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,24,34.0,27,6,No
BMW 330i,2.0,4,SemiAuto-8,4,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,23,33.0,27,6,No
BMW 330i,2.0,4,SemiAuto-8,4,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,23,33.0,27,6,No
BMW 330i Gran Turismo,2.0,4,SemiAuto-8,4,Gasoline,CA,JBMXJ02.0B4X,large car,7.0,23,33.0,27,6,No
BMW 330i Gran Turismo,2.0,4,SemiAuto-8,4,Gasoline,FA,JBMXJ02.0B4X,large car,7.0,23,33.0,27,6,No
BMW 330i Sports Wagon,2.0,4,SemiAuto-8,4,Gasoline,CA,JBMXJ02.0B4X,station wagon,7.0,23,33.0,27,6,No
BMW 330i Sports Wagon,2.0,4,SemiAuto-8,4,Gasoline,FA,JBMXJ02.0B4X,station wagon,7.0,23,33.0,27,6,No
BMW 340i,3.0,6,Man-6,2,Gasoline,CA,JBMXV03.0B58,small car,3.0,19,29.0,23,5,No
BMW 340i,3.0,6,Man-6,2,Gasoline,FA,JBMXV03.0B58,small car,3.0,19,29.0,23,5,No
BMW 340i,3.0,6,Man-6,4,Gasoline,CA,JBMXV03.0B58,small car,3.0,19,29.0,23,5,No
BMW 340i,3.0,6,Man-6,4,Gasoline,FA,JBMXV03.0B58,small car,3.0,19,29.0,23,5,No
BMW 340i,3.0,6,SemiAuto-8,2,Gasoline,CA,JBMXV03.0B58,small car,3.0,21,32.0,25,5,No
BMW 340i,3.0,6,SemiAuto-8,2,Gasoline,FA,JBMXV03.0B58,small car,3.0,21,32.0,25,5,No
BMW 340i,3.0,6,SemiAuto-8,4,Gasoline,CA,JBMXV03.0B58,small car,3.0,21,31.0,25,5,No
BMW 340i,3.0,6,SemiAuto-8,4,Gasoline,FA,JBMXV03.0B58,small car,3.0,21,31.0,25,5,No
BMW 340i Gran Turismo,3.0,6,SemiAuto-8,4,Gasoline,CA,JBMXV03.0B58,large car,3.0,20,29.0,23,5,No
BMW 340i Gran Turismo,3.0,6,SemiAuto-8,4,Gasoline,FA,JBMXV03.0B58,large car,3.0,20,29.0,23,5,No
BMW 430i Convertible,2.0,4,SemiAuto-8,2,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,24,34.0,27,6,No
BMW 430i Convertible,2.0,4,SemiAuto-8,2,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,24,34.0,27,6,No
BMW 430i Convertible,2.0,4,SemiAuto-8,4,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,22,32.0,26,5,No
BMW 430i Convertible,2.0,4,SemiAuto-8,4,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,22,32.0,26,5,No
BMW 430i Coupe,2.0,4,Man-6,2,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,21,33.0,25,5,No
BMW 430i Coupe,2.0,4,Man-6,2,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,21,33.0,25,5,No
BMW 430i Coupe,2.0,4,SemiAuto-8,2,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,24,34.0,27,6,No
BMW 430i Coupe,2.0,4,SemiAuto-8,2,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,24,34.0,27,6,No
BMW 430i Coupe,2.0,4,SemiAuto-8,4,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,23,33.0,27,6,No
BMW 430i Coupe,2.0,4,SemiAuto-8,4,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,23,33.0,27,6,No
BMW 430i Gran Coupe,2.0,4,SemiAuto-8,2,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,24,34.0,27,6,No
BMW 430i Gran Coupe,2.0,4,SemiAuto-8,2,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,24,34.0,27,6,No
BMW 430i Gran Coupe,2.0,4,SemiAuto-8,4,Gasoline,CA,JBMXJ02.0B4X,small car,7.0,23,33.0,27,6,No
BMW 430i Gran Coupe,2.0,4,SemiAuto-8,4,Gasoline,FA,JBMXJ02.0B4X,small car,7.0,23,33.0,27,6,No
BMW 440i Convertible,3.0,6,SemiAuto-8,2,Gasoline,CA,JBMXV03.0B58,small car,3.0,21,29.0,24,5,No
